,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_booster,param_learning_rate,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
0,55.25316855112712,1.908232575249555,0.039049291610717775,0.011231737282708603,gbtree,0.011409317461730895,9,"{'booster': 'gbtree', 'learning_rate': 0.011409317461730895, 'max_depth': 9}",0.8869448183041723,0.8506731946144431,0.9030006978367062,0.7418122270742359,0.690934065934066,0.6811797752808989,0.7597145122918318,0.8394939221036964,0.9024289831206257,0.8836071303739951,0.73201581027668,0.5924875974486181,0.8163684968126671,0.6331384015594542,0.5453005927180354,0.7639400150500085,0.11312565759799453,2
1,53.86472485860189,1.6236492287685933,0.03776693344116211,0.011842668999034987,gbtree,0.00479575250439345,9,"{'booster': 'gbtree', 'learning_rate': 0.00479575250439345, 'max_depth': 9}",0.8759124087591241,0.8228049264998013,0.897471264367816,0.6907322068612392,0.6762589928057553,0.660042583392477,0.7552062868369352,0.838549428713363,0.8993399339933993,0.8802792321116929,0.7063310450038138,0.5771905424200278,0.8132417239225485,0.6160954948016942,0.565008025682183,0.7516309397447913,0.1140088770021598,4
2,46.60275721549988,1.2462698575963433,0.021329800287882488,0.0061255934248193936,dart,0.006473760051418044,5,"{'booster': 'dart', 'learning_rate': 0.006473760051418044, 'max_depth': 5}",0.8353464717101081,0.7140451330414281,0.9142730888201503,0.6120317820658343,0.7012828344532681,0.5106990014265336,0.7324595219737857,0.8564466105449712,0.8140257434531736,0.8874399450926561,0.685131195335277,0.49863387978142076,0.8208293153326904,0.4346335190741535,0.5570890840652446,0.7049578084113798,0.14776375217472515,9
3,3.218286673227946,0.0818115677642212,0.005986626942952474,0.0010429631737340036,gblinear,0.0007873610429972333,11,"{'booster': 'gblinear', 'learning_rate': 0.0007873610429972333, 'max_depth': 11}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4,17.874733002980552,0.588751767410915,0.017218303680419923,0.004611848048042033,gbtree,0.01687638550810461,3,"{'booster': 'gbtree', 'learning_rate': 0.01687638550810461, 'max_depth': 3}",0.8328267477203648,0.6724386724386724,0.8682138416908414,0.5830065359477125,0.6491127647395535,0.5010295126973233,0.6760877649683896,0.7727450214759859,0.7630484988452655,0.8677766895200784,0.6458200382897256,0.5319587628865978,0.7986230636833046,0.4910035985605758,0.6910144927536233,0.6896470670812012,0.12209416842133998,10
5,28.98991223971049,0.7773789009347347,0.02705105145772298,0.007716435633306496,gbtree,0.0951225102906878,5,"{'booster': 'gbtree', 'learning_rate': 0.0951225102906878, 'max_depth': 5}",0.901779828609097,0.894281493986073,0.9228977405078035,0.7580645161290321,0.7814285714285714,0.6862334032145353,0.7820206841686556,0.8577844311377245,0.9137719656722518,0.9068541300527241,0.7583401139137511,0.6017830609212481,0.7979013641133264,0.6750405186385737,0.5492957746478873,0.785831839809417,0.11369808136094411,1
6,3.162519343694051,0.0735454697367906,0.006079324086507161,0.0010706593482053784,gblinear,0.0007962789194977188,7,"{'booster': 'gblinear', 'learning_rate': 0.0007962789194977188, 'max_depth': 7}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
7,41.49201865196228,1.127222626711576,0.030755249659220378,0.009023739528935159,gbtree,0.022909995986846413,7,"{'booster': 'gbtree', 'learning_rate': 0.022909995986846413, 'max_depth': 7}",0.8829787234042553,0.8106749178108683,0.9184138559708295,0.7400379506641366,0.7084769124741558,0.6489971346704871,0.7629427792915533,0.8717328170377541,0.893705710712797,0.894092974484446,0.7357910906298003,0.5815498154981551,0.8067434210526315,0.6270313119302419,0.5208681135225376,0.7602691686103099,0.11999765780853491,3
8,3.1709114869435626,0.07467368024054374,0.006193717320760091,0.0011600886628920855,gblinear,0.03797898422065578,11,"{'booster': 'gblinear', 'learning_rate': 0.03797898422065578, 'max_depth': 11}",0.5649241146711637,0.49555724803249557,0.49650986342943854,0.6532846715328466,0.6896551724137931,0.4616508400292184,0.6533007334963326,0.6084014660276289,0.44430616054760413,0.8952644313861043,0.7539742619227858,0.5687763713080168,0.4092963202065849,0.47820343461030385,0.7937608318890815,0.5977910614335599,0.1367613916406362,13
9,27.455644687016804,0.9337145294913262,0.014997259775797526,0.004010384177306732,dart,1.0018133412897306e-05,3,"{'booster': 'dart', 'learning_rate': 1.0018133412897306e-05, 'max_depth': 3}",0.6196957566052842,0.6862713241267262,0.8673469387755102,0.6244828425407641,0.6705202312138728,0.4306451612903226,0.694775435380385,0.7841487713083906,0.6537120079720977,0.7822489657766077,0.5218417945690673,0.5756630265210607,0.8214423447743926,0.35208333333333336,0.4140350877192982,0.633260868127141,0.14781531037068915,11
10,64.07966163953145,1.5722805684948646,0.04268275896708171,0.012507165156380595,gbtree,0.00016572695362808347,11,"{'booster': 'gbtree', 'learning_rate': 0.00016572695362808347, 'max_depth': 11}",0.8601722995361166,0.8173806107808977,0.88029809035864,0.7111229661242999,0.6946182728410514,0.6936642717178315,0.7587822014051521,0.813617438158217,0.8926788685524127,0.8751297129021101,0.6978851963746223,0.5426136363636364,0.8052588331963846,0.6198603568657873,0.5197215777262181,0.7455202888602253,0.11546688269839306,5
