,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg_lambda,param_reg_alpha,param_num_leaves,param_min_split_gain,param_min_child_weight,param_min_child_samples,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,mean_test_score,std_test_score,rank_test_score
148,1.3292885476892644,0.03484774013546315,0.013710867274891247,0.0027689283431542163,0.0,5,50,0.3,0.01,30,12,0.15,"{'reg_lambda': 0.0, 'reg_alpha': 5, 'num_leaves': 50, 'min_split_gain': 0.3, 'min_child_weight': 0.01, 'min_child_samples': 30, 'max_depth': 12, 'learning_rate': 0.15}",0.9578783151326054,0.9787234042553191,0.7716390423572745,0.847769028871391,0.9362029208301307,0.8898305084745762,0.974067046173308,0.9019876627827279,0.8856825749167592,0.9006993006993006,0.8305519897304235,0.8977301631112561,0.060773545199441975,107
149,1.3430350477045232,0.03766396044486159,0.011553764343261719,0.0024037510341589833,0.0,0.05,35,0.0,0.001,10,16,0.2,"{'reg_lambda': 0.0, 'reg_alpha': 0.05, 'num_leaves': 35, 'min_split_gain': 0.0, 'min_child_weight': 0.001, 'min_child_samples': 10, 'max_depth': 16, 'learning_rate': 0.2}",0.9493374902572096,0.976545842217484,0.7743119266055046,0.8440366972477066,0.9365928189457601,0.891005291005291,0.9700827498408657,0.9036226930963772,0.8814317673378076,0.8965034965034966,0.8352490421455939,0.8962472559275543,0.05874619465293753,218
150,1.4988827488639138,0.040211693349771656,0.014428420500321821,0.0028249089122150033,5,0.0,33,0.0,0.01,20,16,0.1,"{'reg_lambda': 5, 'reg_alpha': 0.0, 'num_leaves': 33, 'min_split_gain': 0.0, 'min_child_weight': 0.01, 'min_child_samples': 20, 'max_depth': 16, 'learning_rate': 0.1}",0.9549689440993788,0.976545842217484,0.7620817843866171,0.8415584415584416,0.935483870967742,0.8928950159066807,0.9804169298799748,0.9105802047781569,0.908296943231441,0.8969866853538893,0.8207726409119697,0.8982352093901614,0.06433346675004883,75
151,1.243982575156472,0.024191388385008807,0.011237794702703302,0.0024996564805361073,0.05,0.5,31,0.0,0.001,20,16,0.25,"{'reg_lambda': 0.05, 'reg_alpha': 0.5, 'num_leaves': 31, 'min_split_gain': 0.0, 'min_child_weight': 0.001, 'min_child_samples': 20, 'max_depth': 16, 'learning_rate': 0.25}",0.9440124416796267,0.9694385216773277,0.7602230483271376,0.8374512353706111,0.9348659003831418,0.8853838065194531,0.9702343255224825,0.9026063100137175,0.8777777777777778,0.894773519163763,0.8290816326530612,0.8914407744625545,0.06129093012806776,421
152,1.4246244430541992,0.034731550844395366,0.012063633311878551,0.0024306320999855076,0.05,0.05,40,0.3,0.01,10,16,0.2,"{'reg_lambda': 0.05, 'reg_alpha': 0.05, 'num_leaves': 40, 'min_split_gain': 0.3, 'min_child_weight': 0.01, 'min_child_samples': 10, 'max_depth': 16, 'learning_rate': 0.2}",0.9521604938271605,0.9736654804270463,0.7688073394495413,0.847769028871391,0.9279141104294478,0.888655462184874,0.97084917617237,0.9078404401650619,0.8833151581243185,0.906054279749478,0.821360457724094,0.8953083115567985,0.06055273248989045,288
153,1.5457775809548118,0.04353712452464591,0.009954322468150745,0.002207307480125727,5,0.0,35,0.2,0.001,10,12,0.005,"{'reg_lambda': 5, 'reg_alpha': 0.0, 'num_leaves': 35, 'min_split_gain': 0.2, 'min_child_weight': 0.001, 'min_child_samples': 10, 'max_depth': 12, 'learning_rate': 0.005}",0.9344512195121951,0.9443631039531479,0.727447216890595,0.8397932816537468,0.8911511354737667,0.8394088669950739,0.9785082174462705,0.881621975147155,0.9020021074815596,0.8786610878661089,0.7763819095477388,0.8721627383606688,0.07007911673018732,517
154,1.0247838713906028,0.02393531164931913,0.010202928022904829,0.0021633408313890016,5,5,50,0.3,0.01,20,8,0.25,"{'reg_lambda': 5, 'reg_alpha': 5, 'num_leaves': 50, 'min_split_gain': 0.3, 'min_child_weight': 0.01, 'min_child_samples': 20, 'max_depth': 8, 'learning_rate': 0.25}",0.955572876071707,0.9786931818181818,0.7656826568265684,0.8459530026109662,0.9363984674329501,0.8853838065194531,0.9804416403785489,0.9050894085281981,0.8923076923076922,0.9073170731707316,0.8331193838254171,0.8987235626809469,0.062410834516542654,42
155,1.2615275599739768,0.03465103073807418,0.013101642782037909,0.002712301398038594,0.05,0.5,35,0.0,0.001,30,8,0.18,"{'reg_lambda': 0.05, 'reg_alpha': 0.5, 'num_leaves': 35, 'min_split_gain': 0.0, 'min_child_weight': 0.001, 'min_child_samples': 30, 'max_depth': 8, 'learning_rate': 0.18}",0.9535603715170279,0.980225988700565,0.7736021998166819,0.8400520156046815,0.9329221279876637,0.8954593453009504,0.974067046173308,0.8994565217391306,0.8790233074361821,0.903899721448468,0.8219527760051052,0.895838311066342,0.06166026904599967,250
156,1.2073764150792903,0.02455204774295512,0.012445081364024769,0.00252273605221965,5,0.05,25,0.0,0.01,10,8,0.15,"{'reg_lambda': 5, 'reg_alpha': 0.05, 'num_leaves': 25, 'min_split_gain': 0.0, 'min_child_weight': 0.01, 'min_child_samples': 10, 'max_depth': 8, 'learning_rate': 0.15}",0.9500780031201249,0.979418026969482,0.7525676937441643,0.8452535760728219,0.9304482225656878,0.8881856540084389,0.9822784810126581,0.9109589041095891,0.8891352549889134,0.9052924791086351,0.8217446270543616,0.8959419020686251,0.06577773246990769,241
157,1.2915312810377642,0.024310297079033313,0.0129825852134011,0.002871386042795394,0.05,0.0,31,0.05,0.0001,20,8,0.1,"{'reg_lambda': 0.05, 'reg_alpha': 0.0, 'num_leaves': 31, 'min_split_gain': 0.05, 'min_child_weight': 0.0001, 'min_child_samples': 20, 'max_depth': 8, 'learning_rate': 0.1}",0.9502332814930016,0.9750534568781183,0.7555970149253731,0.8408796895213454,0.9330289193302892,0.887958115183246,0.9817034700315458,0.9150237933378653,0.8935236004390781,0.9020979020979021,0.809131261889664,0.8949300459206754,0.06651154977227386,320
158,1.6300884376872669,0.04672881664119538,0.0099126859144731,0.0020954947096515505,0.5,0.0,35,0.3,0.001,10,12,0.01,"{'reg_lambda': 0.5, 'reg_alpha': 0.0, 'num_leaves': 35, 'min_split_gain': 0.3, 'min_child_weight': 0.001, 'min_child_samples': 10, 'max_depth': 12, 'learning_rate': 0.01}",0.9314024390243903,0.9442815249266863,0.731614135625597,0.8361290322580646,0.9118773946360154,0.8571428571428571,0.9804169298799748,0.872093023255814,0.902127659574468,0.883785664578984,0.7716049382716049,0.8747705090158596,0.07029462655242863,480
159,1.2674053365534002,0.030477845692337947,0.011460109190507368,0.002554247481239838,0.05,0.5,33,0.1,0.0001,20,16,0.25,"{'reg_lambda': 0.05, 'reg_alpha': 0.5, 'num_leaves': 33, 'min_split_gain': 0.1, 'min_child_weight': 0.0001, 'min_child_samples': 20, 'max_depth': 16, 'learning_rate': 0.25}",0.9456521739130436,0.9758522727272726,0.7724770642201835,0.8466579292267365,0.9305555555555556,0.8914646996838778,0.9707750952986024,0.9028727770177838,0.8787541713014462,0.9069444444444444,0.8230031948881789,0.8950008525706479,0.05963695965987659,313
160,1.2387752749703147,0.02217346438625147,0.012035131454467773,0.00269253881735629,0.0,5,29,0.05,0.01,20,12,0.25,"{'reg_lambda': 0.0, 'reg_alpha': 5, 'num_leaves': 29, 'min_split_gain': 0.05, 'min_child_weight': 0.01, 'min_child_samples': 20, 'max_depth': 12, 'learning_rate': 0.25}",0.9484374999999999,0.9780918727915195,0.7709291628334867,0.8519003931847969,0.93783576362241,0.8947927736450584,0.9720457433290978,0.8955223880597014,0.8886438809261301,0.9011142061281336,0.8308870453095087,0.8972909754390767,0.059477084959204285,141
161,1.5959757024591619,0.040103630596980556,0.01002812385559082,0.0019400603034781393,0.05,0.05,35,0.1,0.0001,20,16,0.01,"{'reg_lambda': 0.05, 'reg_alpha': 0.05, 'num_leaves': 35, 'min_split_gain': 0.1, 'min_child_weight': 0.0001, 'min_child_samples': 20, 'max_depth': 16, 'learning_rate': 0.01}",0.9322162985529322,0.9450549450549451,0.731614135625597,0.8361290322580646,0.9102072141212586,0.8571428571428571,0.9810366624525916,0.8728211749515817,0.902127659574468,0.8864265927977839,0.7708462013588635,0.8750566158082674,0.07056477383594695,475
162,1.342917875810103,0.027198148771747598,0.012675870548595081,0.0027521569191803403,0.0,0.05,29,0.0,0.001,30,16,0.1,"{'reg_lambda': 0.0, 'reg_alpha': 0.05, 'num_leaves': 29, 'min_split_gain': 0.0, 'min_child_weight': 0.001, 'min_child_samples': 30, 'max_depth': 16, 'learning_rate': 0.1}",0.9522342064714946,0.9743589743589743,0.7595171773444753,0.8441558441558441,0.9372128637059723,0.8837696335078534,0.9810366624525916,0.9100817438692099,0.896174863387978,0.9023190442726634,0.8143939393939393,0.8959322684473634,0.0650837664777993,242
163,1.4290212717923252,0.021898934107592492,0.013177763332020153,0.003010675135286852,0.5,5,29,0.2,0.01,20,16,0.075,"{'reg_lambda': 0.5, 'reg_alpha': 5, 'num_leaves': 29, 'min_split_gain': 0.2, 'min_child_weight': 0.01, 'min_child_samples': 20, 'max_depth': 16, 'learning_rate': 0.075}",0.9510489510489512,0.9765124555160142,0.7602230483271376,0.8419689119170984,0.9352850539291218,0.884453781512605,0.98292220113852,0.9056347589952477,0.9007633587786259,0.9046283309957924,0.8075709779179812,0.8955465300070088,0.06613132766677134,276
164,1.451376048001376,0.028065161295482147,0.01466733759099787,0.0034454669188593474,0.5,5,40,0.0,0.0001,30,12,0.2,"{'reg_lambda': 0.5, 'reg_alpha': 5, 'num_leaves': 40, 'min_split_gain': 0.0, 'min_child_weight': 0.0001, 'min_child_samples': 30, 'max_depth': 12, 'learning_rate': 0.2}",0.9493374902572096,0.981638418079096,0.7675276752767527,0.84375,0.939183987682833,0.8905419766206163,0.9708121827411167,0.9013112491373361,0.8922742110990206,0.9074585635359116,0.8387925497752088,0.8984207549277364,0.06051833534854984,59
