,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score
10,17.775853204727174,0.5219371131430434,0.03494445482889811,0.006681564898437288,gini,7,8,50,74,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 50, 'n_estimators': 74}",0.8521954236239951,0.7519747235387044,0.8923747276688454,0.6430913348946136,0.72125,0.5382475660639777,0.7122093023255813,0.8438800087584848,0.846286701208981,0.886168100595632,0.6596995427824951,0.5616724738675958,0.8114043536890773,0.5221409318444359,0.5856279382135661,0.721881541938399,0.12658017161829035,21
11,26.94610228538513,1.1157165929629798,0.029987208048502603,0.006061649630510174,entropy,,32,1000,54,"{'criterion': 'entropy', 'max_depth': None, 'min_samples_leaf': 32, 'min_samples_split': 1000, 'n_estimators': 54}",0.8846905537459283,0.8555031768805083,0.9281228192602932,0.7429817388934314,0.7676630434782608,0.5747460087082729,0.697528442526481,0.8468688845401174,0.8551298987230295,0.9166373549067887,0.7390648567119154,0.5840304182509506,0.8086627417998318,0.5253532834580216,0.5633802816901409,0.7526909002382648,0.1314848033664124,12
12,13.832030423482259,0.3503129298156134,0.028661060333251952,0.005658395414168654,gini,7,32,10,58,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 32, 'min_samples_split': 10, 'n_estimators': 58}",0.8463476070528967,0.7673160173160173,0.8981723237597912,0.6404862085086489,0.7117172969621822,0.560483870967742,0.7058823529411765,0.8706723252177797,0.8652783680407989,0.8803418803418804,0.66578073089701,0.5457102672292546,0.821896977760882,0.5381062355658198,0.6554185593770279,0.7315740681292606,0.12394823506270376,14
13,12.39125820795695,0.3627480797185147,0.01857137680053711,0.0032466199800381154,entropy,7,1,20,34,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 20, 'n_estimators': 34}",0.8569682151589243,0.7256366723259762,0.8889846949773659,0.6390118853414123,0.7104294478527609,0.5435967302452316,0.7026439695762404,0.8477366255144032,0.8459214501510575,0.8991735537190082,0.6559278350515465,0.5602240896358543,0.8300288739172281,0.5386646548472274,0.6464285714285715,0.7260918179828539,0.12360487367635485,18
14,44.38135363260905,1.2229445579879723,0.04904500643412272,0.01033975103337909,entropy,13,16,10,82,"{'criterion': 'entropy', 'max_depth': 13, 'min_samples_leaf': 16, 'min_samples_split': 10, 'n_estimators': 82}",0.9112271540469975,0.8712136822583969,0.9367977528089888,0.7534549474847984,0.7513888888888889,0.6722454672245467,0.739179525780956,0.8576337751595484,0.9109075770191507,0.9181818181818183,0.7582417582417582,0.6013167520117044,0.8082191780821918,0.6504441869447662,0.6260162601626016,0.7844312482864741,0.10972184294170757,7
15,20.127994283040366,0.8553582833986516,0.03411026000976562,0.006040325270625897,entropy,4,16,500,87,"{'criterion': 'entropy', 'max_depth': 4, 'min_samples_leaf': 16, 'min_samples_split': 500, 'n_estimators': 87}",0.8471411901983664,0.6641233023042881,0.8315810355088277,0.5753768844221107,0.6388583973655324,0.4771838331160365,0.6951262895766631,0.7666731103808234,0.8289302728453877,0.8633405639913231,0.6155660377358491,0.5056105610561057,0.8123603871928518,0.43376318874560377,0.6697341513292434,0.6816912803846009,0.1369308429712308,24
16,1.7278614203135172,0.04964815718950835,0.008651161193847656,0.0011681114872476152,gini,4,1,500,11,"{'criterion': 'gini', 'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 500, 'n_estimators': 11}",0.8214070956103428,0.6647131400370142,0.8478964401294499,0.5713689482470785,0.6444073455759599,0.48397645519947674,0.6539309331373989,0.7605525709900229,0.8108108108108109,0.856348470806302,0.6475358702432938,0.5139813581890813,0.8139844195325858,0.4447086801426873,0.6684210526315789,0.6802695727522057,0.1309842553599439,25
17,4.4230162302653,0.1552481528313639,0.009272591272989909,0.0014780751827364763,entropy,10,2,1000,10,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 1000, 'n_estimators': 10}",0.8458549222797928,0.7853482634275953,0.8950201884253028,0.7052988775776559,0.6910216718266254,0.5702364394993046,0.7033132530120482,0.8632030505243089,0.8494107376691401,0.8710777626193724,0.6899930020993702,0.5739514348785872,0.7935390349968938,0.5132045723295231,0.5791139240506329,0.7286391423477435,0.12212463880690297,15
18,18.715984853108726,0.5042450900632058,0.023592027028401692,0.004997602623668581,entropy,16,16,10,32,"{'criterion': 'entropy', 'max_depth': 16, 'min_samples_leaf': 16, 'min_samples_split': 10, 'n_estimators': 32}",0.904887714663144,0.8859852476290834,0.9289983265598852,0.7646730016769145,0.7613554434030281,0.6824512534818942,0.7481793790724415,0.8280222559433486,0.9081803005008348,0.9236721772775238,0.7612061939690301,0.6134515890613451,0.8009347779902273,0.6806790622473726,0.5885328836424958,0.7854139738079045,0.10774465693217362,5
19,10.384663073221843,0.3192911093837736,0.016627995173136394,0.0031432987427059043,entropy,7,16,500,29,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 16, 'min_samples_split': 500, 'n_estimators': 29}",0.849714648065948,0.7180432233204892,0.8821765209940017,0.6591291796968969,0.7202007528230864,0.5353466026080989,0.7040816326530611,0.8485245901639344,0.8520914187149632,0.8736083824492469,0.6734006734006734,0.5427769985974755,0.8270561106840891,0.5065710872162484,0.5554799183117767,0.7165467826466657,0.13069790806447684,23
20,38.499852132797244,0.9964046074798656,0.042532745997111,0.009342314752381916,entropy,16,8,50,65,"{'criterion': 'entropy', 'max_depth': 16, 'min_samples_leaf': 8, 'min_samples_split': 50, 'n_estimators': 65}",0.9117451891174518,0.8838682432432432,0.9336492890995262,0.7684507042253521,0.7584715212689258,0.6871080139372823,0.7575993764614186,0.8334174659262998,0.9059757626410364,0.9225401256106072,0.768601798855274,0.6128550074738417,0.8021208907741251,0.6861788617886179,0.6579591836734695,0.7927027622730981,0.10011818114835179,3
21,32.878975041707356,1.2118692198394954,0.04114972750345866,0.007751751407077381,entropy,7,8,10,91,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 10, 'n_estimators': 91}",0.8603213844252163,0.7654496883348175,0.8977642717603646,0.6263686131386861,0.7259073842302879,0.5222222222222223,0.7185158758473065,0.8602056442791511,0.8501291989664084,0.8861256544502618,0.6521181001283698,0.5415212840195394,0.8227114716106604,0.4943204073638857,0.6500981033355134,0.7249186202741794,0.13364923331559164,20
22,13.204615354537964,0.39776304535068485,0.027342764536539714,0.005485133416120811,gini,7,8,2,55,"{'criterion': 'gini', 'max_depth': 7, 'min_samples_leaf': 8, 'min_samples_split': 2, 'n_estimators': 55}",0.8571428571428571,0.7870370370370371,0.902285092491839,0.6331797235023041,0.720754716981132,0.5345429169574321,0.7027818448023425,0.8572687224669603,0.8544520547945206,0.8799734748010609,0.656578947368421,0.5502494654312188,0.8223330775134304,0.5182370820668692,0.6493506493506495,0.7284111775138716,0.12889752952584063,16
23,33.258407513300575,1.264061792512942,0.04225185712178548,0.00839325918885993,entropy,7,32,1000,94,"{'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 32, 'min_samples_split': 1000, 'n_estimators': 94}",0.8483353884093711,0.7604684173172462,0.905775075987842,0.6265721472673221,0.7149938042131352,0.5160390516039051,0.685123661867848,0.8547826086956523,0.840453356582389,0.8857793686950861,0.652929813264649,0.5433691756272401,0.8210727969348659,0.4801571709233792,0.6729678638941399,0.7205879800856049,0.1341622017062376,22
24,32.21648985544841,4.6151036094266304,0.03567884763081868,0.012967695070016428,entropy,10,32,1000,84,"{'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 32, 'min_samples_split': 1000, 'n_estimators': 84}",0.8689477081988379,0.8308780200353565,0.922409858512095,0.7110762800417973,0.7432698621142482,0.5746164574616458,0.6824789594491201,0.8656995788488536,0.8486439195100612,0.8997233748271092,0.7045454545454546,0.5640266469282013,0.8176506145476526,0.523982265215639,0.5842696629213483,0.7428145775438281,0.12957181271847706,13
