mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_importance_type,param_learning_rate,param_max_depth,param_n_estimators,param_reg_alpha,param_reg_lambda,param_tree_method,params,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,split5_test_F1,split6_test_F1,split7_test_F1,split8_test_F1,split9_test_F1,split10_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,split5_test_Accuracy,split6_test_Accuracy,split7_test_Accuracy,split8_test_Accuracy,split9_test_Accuracy,split10_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy
16.215048009699043,0.5356827636064894,0.013688325881958008,0.0035605296759554303,0.6,cover,1.0393041100366151e-05,10,27,0.25,0.6,exact,"{'gamma': 0.6, 'importance_type': 'cover', 'learning_rate': 1.0393041100366151e-05, 'max_depth': 10, 'n_estimators': 27, 'reg_alpha': 0.25, 'reg_lambda': 0.6, 'tree_method': 'exact'}",0.982991202346041,0.9609477841158403,0.9190172884440401,0.9187838400666388,0.8378839590443686,0.8962585034013605,0.9881774911715032,0.9892439101550142,0.9687092568448501,0.9938843264022367,0.8216145833333333,0.934319285938657,0.05850591559693269,8,0.9894430287586458,0.9789945716308709,0.9566171094321229,0.9526584122359796,0.8387096774193549,0.8995884773662551,0.9853695610868326,0.988445199660153,0.976670716889429,0.9919484702093397,0.8690248565965584,0.947951825571413,0.05142074013418901,7
26.569128491661765,0.6336698667420679,0.018635554747147995,0.005594405394512468,0,gain,2.501448380134648e-05,8,57,2,1,exact,"{'gamma': 0, 'importance_type': 'gain', 'learning_rate': 2.501448380134648e-05, 'max_depth': 8, 'n_estimators': 57, 'reg_alpha': 2, 'reg_lambda': 1, 'tree_method': 'exact'}",0.9836257309941521,0.9559144478393714,0.9143633892161305,0.922110552763819,0.8073555166374781,0.8962585034013605,0.987563334868724,0.9919647077359383,0.9658536585365854,0.9923050017488632,0.8206627680311891,0.9307252374339647,0.06346336647608317,25,0.9898070622497269,0.9761623790417748,0.9539361442846698,0.954843408594319,0.8132427843803056,0.8995884773662551,0.9846095382861486,0.9913338997451147,0.9744835965978129,0.9898780768345986,0.8680688336520076,0.9450867455484303,0.05648416989718331,26
1.0134982629255815,0.023405362685560527,0.009020848707719282,0.0020500784893876757,0.05,gain,5.5139152667718035e-05,10,11,1,0.1,hist,"{'gamma': 0.05, 'importance_type': 'gain', 'learning_rate': 5.5139152667718035e-05, 'max_depth': 10, 'n_estimators': 11, 'reg_alpha': 1, 'reg_lambda': 0.1, 'tree_method': 'hist'}",0.9823943661971831,0.9550806803314434,0.9136918210573882,0.9169795577805591,0.8349016253207869,0.8990670059372351,0.9861708666256914,0.9889310562934851,0.9664604363399544,0.989010989010989,0.8213931990756024,0.9321892367245744,0.05799111413919533,19,0.9890789952675646,0.9756903469435921,0.9534486960760419,0.9516873027433843,0.8361629881154499,0.9020576131687242,0.9828994869846095,0.9881053525913339,0.9749696233292832,0.9855072463768116,0.870697896749522,0.946391413486029,0.05047363264276333,15
34.518758275292136,0.9021111334148926,0.019730112769386986,0.005786887820010155,0.25,gain,0.017524265901968095,7,83,5,2,approx,"{'gamma': 0.25, 'importance_type': 'gain', 'learning_rate': 0.017524265901968095, 'max_depth': 7, 'n_estimators': 83, 'reg_alpha': 5, 'reg_lambda': 2, 'tree_method': 'approx'}",0.9800936768149883,0.9596136962247587,0.9060674157303372,0.9228187919463087,0.7954144620811286,0.8975444538526672,0.9860236522807555,0.9916416968932346,0.9534809111324991,0.9880576044959606,0.8069164265129681,0.926152071633237,0.06675899415955047,58,0.98762286130324,0.9782865234835969,0.9490616621983914,0.9553289633406167,0.8030560271646859,0.9004115226337449,0.9827094812844386,0.9909940526762957,0.9647630619684082,0.9843570278352887,0.8558795411089866,0.9411337022725177,0.059114024443747984,58
35.7631861296567,0.9960150384931167,0.019675493240356445,0.005643745134965455,0,cover,0.00035218631014647566,11,55,5,0,approx,"{'gamma': 0, 'importance_type': 'cover', 'learning_rate': 0.00035218631014647566, 'max_depth': 11, 'n_estimators': 55, 'reg_alpha': 5, 'reg_lambda': 0, 'tree_method': 'approx'}",0.9811542991755007,0.960456942003515,0.9133211678832117,0.915,0.8339041095890412,0.897133220910624,0.9869571888905938,0.9884511944312608,0.9577827908475668,0.9898245614035087,0.820343461030383,0.9313026305604732,0.05829363971427593,22,0.9883509282854023,0.9787585555817796,0.9536924201803558,0.9504734158776402,0.8353140916808149,0.8995884773662551,0.9838495154854645,0.9875955819881054,0.9681652490886998,0.9866574649183345,0.869980879541109,0.9456751436358144,0.05084393269710644,21
30.112111720171843,1.0978439992545466,0.01823260567405007,0.005403654457135786,0.05,gain,0.0016064147517635286,6,85,1,0,approx,"{'gamma': 0.05, 'importance_type': 'gain', 'learning_rate': 0.0016064147517635286, 'max_depth': 6, 'n_estimators': 85, 'reg_alpha': 1, 'reg_lambda': 0, 'tree_method': 'approx'}",0.9777777777777779,0.9520905923344948,0.897287683414851,0.9128630705394192,0.8134715025906735,0.8990670059372351,0.9851067096576078,0.9918032786885246,0.9475023862551702,0.9889337783242579,0.7818012999071495,0.922518644129742,0.06785902283548391,70,0.9861667273389152,0.9740382345999528,0.9436997319034852,0.9490167516387472,0.8166383701188455,0.9020576131687242,0.9815694470834125,0.9911639762107052,0.959902794653706,0.9855072463768116,0.8315009560229446,0.938296531737841,0.059234203263194174,68
1.6575805057178845,0.4080282853101372,0.016063235022804954,0.003386535277202148,0.05,weight,0.0007604643935192313,10,40,0.25,0,gpu_hist,"{'gamma': 0.05, 'importance_type': 'weight', 'learning_rate': 0.0007604643935192313, 'max_depth': 10, 'n_estimators': 40, 'reg_alpha': 0.25, 'reg_lambda': 0, 'tree_method': 'gpu_hist'}",0.9768250289687137,0.9542084605320542,0.9111411817771763,0.9122661122661123,0.7707581227436824,0.888888888888889,0.9817676143386898,0.9897524830521836,0.9631067961165048,0.9922915206727401,0.8162738133677753,0.9233890929749564,0.07017919710310297,65,0.9854386603567529,0.9752183148454094,0.9519863514501584,0.9487739742655984,0.7843803056027164,0.8930041152263375,0.9775793273798214,0.9889549702633815,0.9722964763061969,0.9898780768345986,0.8640057361376673,0.9392287553335126,0.06256634609439499,65
0.4039635008031672,0.05661043893496182,0.012880672108043324,0.0025009698171083576,0,gain,6.355666951448571e-05,5,47,4,0.6,gpu_hist,"{'gamma': 0, 'importance_type': 'gain', 'learning_rate': 6.355666951448571e-05, 'max_depth': 5, 'n_estimators': 47, 'reg_alpha': 4, 'reg_lambda': 0.6, 'tree_method': 'gpu_hist'}",0.9761766414875073,0.9475963620614986,0.9133574007220218,0.923012200252419,0.6923076923076924,0.8964346349745331,0.9829151916269047,0.9883317565436771,0.9564375605033881,0.9841493483620993,0.8031746031746032,0.9148993992742132,0.08728327241226423,83,0.9850746268656716,0.9714420580599481,0.953204971971728,0.9555717407137655,0.7283531409168081,0.8995884773662551,0.9789093672810184,0.9874256584536958,0.9671931956257594,0.979296066252588,0.8518164435946463,0.9325341588274441,0.07572357334536653,82
11.793310078707608,0.36369242093705073,0.011367321014404297,0.0031953103630882286,0.6,weight,0.00022886178095408085,10,20,1,2,exact,"{'gamma': 0.6, 'importance_type': 'weight', 'learning_rate': 0.00022886178095408085, 'max_depth': 10, 'n_estimators': 20, 'reg_alpha': 1, 'reg_lambda': 2, 'tree_method': 'exact'}",0.984182776801406,0.9588441330998249,0.9183303085299455,0.9255989911727617,0.831191088260497,0.8988954970263381,0.9881811204911742,0.9879670677644079,0.967699836867863,0.9937062937062936,0.8201298701298702,0.9340660894409439,0.05936679041324092,9,0.9901710957408082,0.9778144913854142,0.956129661223495,0.9570284049526584,0.83276740237691,0.9020576131687242,0.9853695610868326,0.9870858113848768,0.9759416767922235,0.9917184265010351,0.8675908221797323,0.9476068151629736,0.05247018319375451,9
1.0637168667533181,0.6880460897301649,0.015168146653608843,0.0032127977349702182,1,gain,2.0750158010635696e-05,12,75,4,0.6,gpu_hist,"{'gamma': 1, 'importance_type': 'gain', 'learning_rate': 2.0750158010635696e-05, 'max_depth': 12, 'n_estimators': 75, 'reg_alpha': 4, 'reg_lambda': 0.6, 'tree_method': 'gpu_hist'}",0.9750724637681158,0.960070206230803,0.9122965641952985,0.9110556940980882,0.733519034354689,0.881590319792567,0.9688624628383665,0.9881684808329391,0.967762943666558,0.9905329593267883,0.8141706924315619,0.9184638019577978,0.07774840418725402,77,0.9843465598835093,0.9785225395326882,0.9527175237631001,0.948045642146152,0.7563667232597623,0.8872427983539095,0.96218886566597,0.9872557349192863,0.9759416767922235,0.9875776397515528,0.862093690248566,0.9347544903924291,0.06890651377081503,77
0.33223904262889514,0.08144041817039753,0.011332945390181108,0.0019041174613059937,0,cover,0.05657474102079429,4,19,0.25,0.6,gpu_hist,"{'gamma': 0, 'importance_type': 'cover', 'learning_rate': 0.05657474102079429, 'max_depth': 4, 'n_estimators': 19, 'reg_alpha': 0.25, 'reg_lambda': 0.6, 'tree_method': 'gpu_hist'}",0.9760653823701109,0.9394589952769429,0.9104882459312839,0.9213002566295979,0.6966507177033493,0.9003378378378378,0.9822667694680032,0.9891321467947708,0.9511338230597254,0.9859303552585297,0.7908721475461081,0.9130578798069329,0.0873873592666978,85,0.9850746268656716,0.9667217370781213,0.9517426273458445,0.9553289633406167,0.730899830220713,0.902880658436214,0.9781493444803344,0.9882752761257434,0.9628189550425273,0.9815965033356338,0.8401051625239006,0.9312357895268474,0.07591278969901187,85
1.2791248668323865,0.06792180931479086,0.013098304921930487,0.002223855927771577,0,gain,0.00018998479974788668,7,21,1,0.3,gpu_hist,"{'gamma': 0, 'importance_type': 'gain', 'learning_rate': 0.00018998479974788668, 'max_depth': 7, 'n_estimators': 21, 'reg_alpha': 1, 'reg_lambda': 0.3, 'tree_method': 'gpu_hist'}",0.9818819403857394,0.9529616724738676,0.9033707865168539,0.9341825902335457,0.7615593834995467,0.9014321819713563,0.9751243781094526,0.9925972594109308,0.9641125121241514,0.9884453781512605,0.8177117000646412,0.9248527075401224,0.07134125308490472,63,0.9887149617764834,0.9745102666981355,0.9475993175725079,0.9623695071619325,0.7767402376910016,0.9037037037037037,0.9695990879726392,0.9920135938827528,0.9730255164034022,0.9848171152518979,0.8652007648183556,0.9398449157211648,0.06351010022224143,63
0.3780491352081299,0.08989625164453903,0.013208324258977716,0.0022657455208648157,0.01,cover,0.0001824229354632072,4,14,4,0.1,gpu_hist,"{'gamma': 0.01, 'importance_type': 'cover', 'learning_rate': 0.0001824229354632072, 'max_depth': 4, 'n_estimators': 14, 'reg_alpha': 4, 'reg_lambda': 0.1, 'tree_method': 'gpu_hist'}",0.9724985371562317,0.9402664374731413,0.9113233287858118,0.9296013570822731,0.6897880539499036,0.902027027027027,0.9819861431870671,0.9896030245746691,0.9525628780643107,0.9825844653430861,0.7869362363919129,0.9126524990032213,0.0891530881773656,88,0.9828904259191845,0.967193769176304,0.9524737996587862,0.9596989560572955,0.7266553480475382,0.9045267489711935,0.9777693330799924,0.9887850467289719,0.9637910085054678,0.9769956291695422,0.8362810707456979,0.9306419214599977,0.07712594458038935,88
0.5582289478995583,0.04750901160172744,0.012334693561900745,0.0018998745036779157,0,weight,0.549269290000459,5,13,0.25,0,gpu_hist,"{'gamma': 0, 'importance_type': 'weight', 'learning_rate': 0.549269290000459, 'max_depth': 5, 'n_estimators': 13, 'reg_alpha': 0.25, 'reg_lambda': 0, 'tree_method': 'gpu_hist'}",0.9807130333138515,0.9492407809110629,0.9084348218313036,0.9332199064227987,0.7313432835820897,0.9006734006734006,0.9759204598415411,0.9910363264664256,0.9587362991618311,0.9779951100244499,0.8035544271659791,0.9191698044904303,0.07827902898892154,76,0.9879868947943211,0.9723861222563134,0.950524006824275,0.9618839524156348,0.7555178268251274,0.902880658436214,0.9705491164734942,0.9903143585386576,0.9688942891859053,0.9710144927536232,0.8520554493307839,0.9349097425303955,0.06879717936755556,76
4.27671876820651,0.11300673811597634,0.008498300205577503,0.0018463952390347074,0,weight,0.024958239824075915,7,10,4,0.6,exact,"{'gamma': 0, 'importance_type': 'weight', 'learning_rate': 0.024958239824075915, 'max_depth': 7, 'n_estimators': 10, 'reg_alpha': 4, 'reg_lambda': 0.6, 'tree_method': 'exact'}",0.9853544229642649,0.9550806803314434,0.912375790424571,0.9218554116172168,0.8031634446397189,0.8966101694915255,0.9880257906048511,0.9918058619602901,0.9652258693532663,0.9898423817863398,0.8221138211382115,0.9301321494828819,0.06390380361158363,33,0.9908991627229705,0.9756903469435921,0.9527175237631001,0.9546006312211702,0.8098471986417657,0.8995884773662551,0.9851795553866616,0.9911639762107052,0.9739975698663427,0.9866574649183345,0.869263862332696,0.9445096153975995,0.056876164558153766,34
2.258414615284313,0.04669091480275456,0.020264950665560635,0.006262058792576813,0,weight,1.4434435756316777e-05,7,66,1,0,hist,"{'gamma': 0, 'importance_type': 'weight', 'learning_rate': 1.4434435756316777e-05, 'max_depth': 7, 'n_estimators': 66, 'reg_alpha': 1, 'reg_lambda': 0, 'tree_method': 'hist'}",0.9824561403508771,0.9559144478393714,0.912375790424571,0.9270965023177413,0.8021015761821366,0.8919148936170214,0.9864740239778667,0.9921235034656585,0.9637305699481866,0.9900297358754591,0.8150773195876287,0.9290267730533196,0.06504369138129777,45,0.9890789952675646,0.9761623790417748,0.9527175237631001,0.9579995144452537,0.8081494057724957,0.8954732510288066,0.9832794983849515,0.9915038232795242,0.9727825030376671,0.9868875086266391,0.862810707456979,0.9433495554640688,0.058155790647629456,46
15.079886501485651,0.6014820643190014,0.011599909175526012,0.0027670700661401757,0,cover,1.9945247698609412e-05,10,25,2,0.6,approx,"{'gamma': 0, 'importance_type': 'cover', 'learning_rate': 1.9945247698609412e-05, 'max_depth': 10, 'n_estimators': 25, 'reg_alpha': 2, 'reg_lambda': 0.6, 'tree_method': 'approx'}",0.9805539186800235,0.957092819614711,0.9054726368159205,0.9185803757828809,0.8316151202749141,0.8962025316455697,0.9868098159509202,0.9878106696216559,0.9542106948447006,0.9910479199578726,0.8279252704031466,0.9306656157811194,0.057319189454590476,27,0.9879868947943211,0.9768704271890488,0.9490616621983914,0.9526584122359796,0.833616298811545,0.8987654320987655,0.9836595097852936,0.9869158878504672,0.9652490886998785,0.9882677708764666,0.8745219885277247,0.945233943006171,0.050437074035505985,24
0.45788567716425116,0.008277774522413416,0.014944466677579012,0.0030637105112157927,1,gain,0.007552800259231136,9,83,1.25,1,gpu_hist,"{'gamma': 1, 'importance_type': 'gain', 'learning_rate': 0.007552800259231136, 'max_depth': 9, 'n_estimators': 83, 'reg_alpha': 1.25, 'reg_lambda': 1, 'tree_method': 'gpu_hist'}",0.9739733950260265,0.9492407809110629,0.9132007233273056,0.9025092554504319,0.737037037037037,0.8703220191470844,0.9842689697717458,0.9892845887173022,0.9667752442996742,0.9903525697246098,0.8054846938775511,0.9165862979354393,0.07926794901814634,79,0.983618492901347,0.9723861222563134,0.953204971971728,0.942461762563729,0.7589134125636672,0.8773662551440329,0.9806194185825575,0.988445199660153,0.9752126366950182,0.9873475960432482,0.8542065009560229,0.9339802153943471,0.07025130947741826,78
0.439505165273493,0.009066919571818655,0.01615574143149636,0.0034875596677963238,0.05,gain,0.00012109962728015481,8,87,0.75,0,gpu_hist,"{'gamma': 0.05, 'importance_type': 'gain', 'learning_rate': 0.00012109962728015481, 'max_depth': 8, 'n_estimators': 87, 'reg_alpha': 0.75, 'reg_lambda': 0, 'tree_method': 'gpu_hist'}",0.9756944444444445,0.9558759283529925,0.9143633892161305,0.9043478260869566,0.7936226749335695,0.8624014022787029,0.9711072934561925,0.9902331442974165,0.967175820604485,0.9928208720014008,0.8075568363752803,0.9213817847315974,0.06852344783451184,72,0.9847105933745904,0.9761623790417748,0.9539361442846698,0.943918426802622,0.8022071307300509,0.8707818930041152,0.9648489454683641,0.9894647408666101,0.9754556500607533,0.9905682079595123,0.856357552581262,0.9371283331067569,0.06110956735918127,73
42.049149383198134,1.0020131907574077,0.02721946889703924,0.008641178126159098,0,weight,0.02995863715688448,12,61,1,0.1,exact,"{'gamma': 0, 'importance_type': 'weight', 'learning_rate': 0.02995863715688448, 'max_depth': 12, 'n_estimators': 61, 'reg_alpha': 1, 'reg_lambda': 0.1, 'tree_method': 'exact'}",0.9847238542890717,0.961335676625659,0.9216674301420064,0.9222408026755852,0.8460236886632826,0.9,0.9878815769289768,0.9889240506329113,0.9672774869109947,0.993368237347295,0.827382902063544,0.9364387005708479,0.05588949412273254,2,0.9905351292318894,0.9792305876799622,0.9583231781623203,0.954843408594319,0.8455008488964346,0.902880658436214,0.9849895496864906,0.9881053525913339,0.9756986634264885,0.9912583390844261,0.8740439770554493,0.9495826993495752,0.04911667278757998,1
0.2616770484230735,0.006928811245593577,0.013548981059681286,0.002578236676272399,0,cover,0.005389489411654747,6,54,5,0,gpu_hist,"{'gamma': 0, 'importance_type': 'cover', 'learning_rate': 0.005389489411654747, 'max_depth': 6, 'n_estimators': 54, 'reg_alpha': 5, 'reg_lambda': 0, 'tree_method': 'gpu_hist'}",0.9739432541980312,0.9542084605320542,0.910158013544018,0.921585160202361,0.6934865900383141,0.8907849829351537,0.9798761609907122,0.991172761664565,0.9628432956381261,0.9891113452757287,0.8019017432646592,0.915370160753066,0.08806782736935129,82,0.983618492901347,0.9752183148454094,0.9514989032415306,0.954843408594319,0.7283531409168081,0.8946502057613168,0.9752992589777694,0.9904842820730672,0.9720534629404617,0.9857372900851161,0.8506214149139579,0.9329434704773729,0.07669376314628491,81
20.17804434082725,0.6626522037799437,0.014732881025834517,0.0039974892804241135,1,cover,1.622533645416655e-05,9,38,1,0,approx,"{'gamma': 1, 'importance_type': 'cover', 'learning_rate': 1.622533645416655e-05, 'max_depth': 9, 'n_estimators': 38, 'reg_alpha': 1, 'reg_lambda': 0, 'tree_method': 'approx'}",0.9811985898942421,0.9566739606126915,0.9070498428378985,0.9161129568106312,0.8042142230026338,0.8941574936494497,0.9854093073260636,0.9868525265325518,0.951165017555059,0.9912372940764108,0.8234146341463414,0.9270441678585432,0.06246730164288548,55,0.9883509282854023,0.9766344111399575,0.9495491104070193,0.9509589706239379,0.8106960950764007,0.897119341563786,0.9819494584837545,0.9858963466440102,0.9628189550425273,0.9884978145847712,0.8702198852772467,0.9420628470117104,0.055604821336754734,54
