mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_boosting_type,param_learning_rate,param_max_depth,param_n_estimators,param_num_leaves,params,split0_test_F1,split1_test_F1,split2_test_F1,split3_test_F1,split4_test_F1,split5_test_F1,split6_test_F1,split7_test_F1,split8_test_F1,split9_test_F1,split10_test_F1,mean_test_F1,std_test_F1,rank_test_F1,split0_test_Precision,split1_test_Precision,split2_test_Precision,split3_test_Precision,split4_test_Precision,split5_test_Precision,split6_test_Precision,split7_test_Precision,split8_test_Precision,split9_test_Precision,split10_test_Precision,mean_test_Precision,std_test_Precision,rank_test_Precision
4.1377762230959805,0.09782919513763898,0.02262150157581676,0.006074182511874994,dart,0.1,7,75,31,"{'boosting_type': 'dart', 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 75, 'num_leaves': 31}",0.9858989424206815,0.9603873239436621,0.9163636363636363,0.9333899024183283,0.8423728813559322,0.8689655172413793,0.9857033051498847,0.9919621749408984,0.966818477553676,0.9926675977653631,0.8237986270022883,0.9334843987414302,0.05955854320254768,59,0.9767171129220024,0.9269328802039083,0.8780487804878049,0.8785942492012779,0.9745098039215686,0.9748549323017408,0.9956521739130435,0.998730561726436,0.9543994861913937,0.9919748778785764,0.7027328499721138,0.9321043371563514,0.08344754980442835,73
0.5503764152526855,0.011189751435889935,0.0,0.0,rf,0.1,14,75,42,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 14, 'n_estimators': 75, 'num_leaves': 42}",,,,,,,,,,,,,,200,,,,,,,,,,,,,,190
3.786124424500899,0.0743045983576566,0.023511778224598278,0.006754883238225988,dart,0.3,7,75,25,"{'boosting_type': 'dart', 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 75, 'num_leaves': 25}",0.9881936245572609,0.9655172413793104,0.9331476323119777,0.9475494411006019,0.8581024349286316,0.8939779474130619,0.986949178565945,0.9906837201957998,0.9721949623814198,0.9933519944016794,0.8451268357810413,0.9431631830015209,0.051742205925020684,8,0.9835487661574618,0.9357326478149101,0.911978221415608,0.9025389025389026,0.980806142034549,0.9832089552238806,0.9956629491945477,0.9993628544122332,0.964935064935065,0.9947442186405046,0.7317919075144509,0.944028239080192,0.07449742495013105,11
0.5441290465268221,0.01793634495360212,0.0,0.0,rf,0.1,21,125,36,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 21, 'n_estimators': 125, 'num_leaves': 36}",,,,,,,,,,,,,,168,,,,,,,,,,,,,,177
1.5606873468919233,0.04205267141987581,0.01715066216208718,0.004755743393574398,goss,0.1,7,40,28,"{'boosting_type': 'goss', 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 40, 'num_leaves': 28}",0.9870740305522915,0.9612676056338028,0.9137931034482759,0.9357720119098256,0.8361774744027303,0.8635968722849695,0.984151407908909,0.9919647077359383,0.9699934768427919,0.9930045470444211,0.8221498371335505,0.9326313704452279,0.06152580608605977,68,0.9778812572759022,0.9277824978759558,0.8741319444444444,0.8828250401284109,0.9760956175298805,0.9783464566929134,0.9950217797137524,0.9984142086901364,0.959974176888315,0.9940476190476191,0.6995565410199557,0.9330979217552077,0.08475308439749125,65
0.5553941943428733,0.014982154438196704,0.0,0.0,rf,0.1,14,10,32,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 14, 'n_estimators': 10, 'num_leaves': 32}",,,,,,,,,,,,,,198,,,,,,,,,,,,,,182
3.2008320851759477,0.05541904872698945,0.0301224101673473,0.009798620851549316,gbdt,0.2,-1,100,27,"{'boosting_type': 'gbdt', 'learning_rate': 0.2, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 27}",0.9858490566037735,0.9671985815602836,0.935258500232883,0.9397693293464332,0.8661679135494597,0.8790459965928451,0.9858938975774302,0.9889240506329113,0.9732375979112272,0.9888462879051936,0.8513650151668352,0.9419596570072067,0.05030401161255273,15,0.9800703399765534,0.9397071490094746,0.9168949771689497,0.889967637540453,0.9774859287054409,0.9717514124293786,0.9932035835650294,0.9996801023672425,0.9638009049773756,0.9864394993045897,0.7425044091710759,0.9419550858377785,0.07079679811008825,22
0.5498876138166948,0.015038732709005295,0.0,0.0,rf,0.1,7,10,26,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 10, 'num_leaves': 26}",,,,,,,,,,,,,,150,,,,,,,,,,,,,,186
2.7630769556218926,0.07506866806913529,0.02508763833479448,0.007538366890143957,gbdt,0.1,-1,75,26,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 75, 'num_leaves': 26}",0.9888037713612255,0.9595782073813709,0.9272559852670351,0.9438491213030432,0.8513853904282117,0.8635968722849695,0.9858678955453148,0.9905243209096652,0.9748283752860412,0.9919692737430168,0.8304862023653088,0.9371041287159275,0.05807811666147724,43,0.9824355971896955,0.9246401354784082,0.8991071428571429,0.8965798045602605,0.9731285988483686,0.9783464566929134,0.9950387596899225,0.9993626513702996,0.9669260700389105,0.9912770411723657,0.7109111361079865,0.9379775812732977,0.08006046154947943,46
0.5550406195900657,0.015161288898406473,0.0,0.0,rf,0.01,-1,100,26,"{'boosting_type': 'rf', 'learning_rate': 0.01, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 26}",,,,,,,,,,,,,,166,,,,,,,,,,,,,,195
0.5523170774633234,0.013080838331588351,0.0,0.0,rf,0.1,21,125,39,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 21, 'n_estimators': 125, 'num_leaves': 39}",,,,,,,,,,,,,,165,,,,,,,,,,,,,,170
0.8625221035697244,0.02943857125242775,0.012465953826904297,0.002686532991497607,dart,0.1,-1,10,35,"{'boosting_type': 'dart', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 10, 'num_leaves': 35}",0.9805996472663139,0.9612676056338028,0.915038618809632,0.9108333333333333,0.8087336244541484,0.8939779474130619,0.9825859146247495,0.9873697505525734,0.9654498044328552,0.9865313975861466,0.819331819656179,0.9283381330693451,0.0624197187514465,104,0.972027972027972,0.9277824978759558,0.876414273281114,0.844015444015444,0.9747368421052631,0.9832089552238806,0.9950062421972534,0.9958598726114649,0.9548678272082527,0.9877408056042032,0.6951018161805174,0.9278875043937564,0.08765242891199931,106
4.02798039262945,0.06254474678908159,0.026790293780240147,0.008461735212924096,goss,0.01,21,100,33,"{'boosting_type': 'goss', 'learning_rate': 0.01, 'max_depth': 21, 'n_estimators': 100, 'num_leaves': 33}",0.9841269841269841,0.9583150504607284,0.9166287015945331,0.9143334726284998,0.8121739130434782,0.8896434634974534,0.9827213822894169,0.9910306845003934,0.9657869012707722,0.9870674589304439,0.8249510124101894,0.9297071840684447,0.06160237112717008,88,0.9755244755244755,0.9222972972972973,0.8801399825021873,0.8493788819875776,0.9729166666666667,0.9794392523364486,0.9962464810760088,0.9962037329958874,0.9548969072164949,0.9874125874125874,0.7032293986636972,0.9288805148799391,0.08501464423507399,96
0.5333409092643044,0.013940934289420717,0.0,0.0,rf,0.1,14,100,24,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 14, 'n_estimators': 100, 'num_leaves': 24}",,,,,,,,,,,,,,163,,,,,,,,,,,,,,153
8.5745745788921,0.14260440953831086,0.03884655779058283,0.014101748567722996,dart,0.1,14,125,34,"{'boosting_type': 'dart', 'learning_rate': 0.1, 'max_depth': 14, 'n_estimators': 125, 'num_leaves': 34}",0.9858823529411764,0.9633877370974856,0.9234997709573982,0.9381135296628255,0.8530646515533165,0.8721934369602763,0.9850838074734738,0.990530303030303,0.9712606139777923,0.9938800489596082,0.825147347740668,0.9365494182140295,0.057690226555347016,45,0.9778296382730455,0.931740614334471,0.8912466843501327,0.8877221324717286,0.9750479846449136,0.9805825242718447,0.9953387197016781,0.9987269255251432,0.9624595469255663,0.9947497374868743,0.7046979865771812,0.9363765904147798,0.08241815270258507,50
4.069601037285545,0.11225705331002833,0.032057393680919304,0.011117599780078072,goss,0.01,7,125,24,"{'boosting_type': 'goss', 'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 125, 'num_leaves': 24}",0.9830111306385471,0.9566360052562418,0.9128856624319419,0.9299363057324841,0.8121739130434782,0.8784246575342465,0.9827267119062307,0.9908747640025173,0.9639961076873175,0.9875939192731086,0.8109149277688603,0.9281067368431792,0.06428348262184343,109,0.9710648148148148,0.9191919191919192,0.8732638888888888,0.876,0.9729166666666667,0.9771428571428571,0.9959362300718975,0.9958886780518659,0.9489144316730523,0.987766515204474,0.683071930773391,0.9273779938618024,0.08805157931458321,117
0.5464289838617499,0.010665108653357755,0.0,0.0,rf,0.3,7,125,32,"{'boosting_type': 'rf', 'learning_rate': 0.3, 'max_depth': 7, 'n_estimators': 125, 'num_leaves': 32}",,,,,,,,,,,,,,162,,,,,,,,,,,,,,166
0.5467543168501421,0.012287382300725418,0.0,0.0,rf,0.1,-1,20,20,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 20, 'num_leaves': 20}",,,,,,,,,,,,,,161,,,,,,,,,,,,,,157
0.5571463541551069,0.013682436458083988,0.0,0.0,rf,0.001,14,125,29,"{'boosting_type': 'rf', 'learning_rate': 0.001, 'max_depth': 14, 'n_estimators': 125, 'num_leaves': 29}",,,,,,,,,,,,,,160,,,,,,,,,,,,,,174
0.888765421780673,0.028679737466466636,0.01284137639132413,0.0029214335079393106,goss,0.1,-1,10,29,"{'boosting_type': 'goss', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 10, 'num_leaves': 29}",0.982373678025852,0.9566360052562418,0.9133000453926463,0.9158643784010048,0.8073555166374781,0.8879456706281833,0.9833641404805915,0.9910335063709297,0.9680781758957656,0.9867132867132867,0.8240287300032649,0.9287902848913858,0.06266389161245221,99,0.9732246798603027,0.9191919191919192,0.8740225890529973,0.8520249221183801,0.9766949152542372,0.9775700934579439,0.9953227315247896,0.9958899778691116,0.9568576947842885,0.9874037788663401,0.7022815804117974,0.9282258983992826,0.08532730279343484,103
0.5580898414958607,0.019035610062052535,0.0,0.0,rf,0.1,-1,75,29,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 75, 'num_leaves': 29}",,,,,,,,,,,,,,159,,,,,,,,,,,,,,183
2.9033884568647905,0.08792257300865677,0.0298530405217951,0.008560234390591342,goss,0.1,7,100,29,"{'boosting_type': 'goss', 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'num_leaves': 29}",0.9899467770549971,0.9646643109540636,0.9298245614035089,0.9475494411006019,0.8573825503355705,0.8753224419604471,0.9817957420549214,0.9902053712480252,0.9713355048859934,0.9909281228192603,0.8407050216162287,0.9399690768576018,0.05391483605702092,28,0.9870283018867925,0.9341317365269461,0.9039497307001796,0.9025389025389026,0.9789272030651341,0.9788461538461538,0.9953081013450109,0.9993622448979592,0.9600772698003863,0.9895470383275261,0.7260195290063182,0.9414305647219372,0.07578642388715386,27
0.5418374104933306,0.013657485944427582,0.0,0.0,rf,0.1,-1,125,32,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 125, 'num_leaves': 32}",,,,,,,,,,,,,,158,,,,,,,,,,,,,,188
0.5522915883497759,0.01454098621959768,0.0,0.0,rf,0.1,14,125,41,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 14, 'n_estimators': 125, 'num_leaves': 41}",,,,,,,,,,,,,,157,,,,,,,,,,,,,,158
0.5501195950941606,0.016032789293591355,0.0,0.0,rf,0.1,-1,75,28,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 75, 'num_leaves': 28}",,,,,,,,,,,,,,156,,,,,,,,,,,,,,142
1.2113812403245405,0.02399983605486136,0.013904679905284534,0.003413176207881539,dart,0.1,-1,20,30,"{'boosting_type': 'dart', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 20, 'num_leaves': 30}",0.9858989424206815,0.9574374725756911,0.9145454545454546,0.9125,0.8159031979256698,0.8687392055267703,0.9847481127715298,0.9906954739000158,0.9651579290133506,0.9900332225913621,0.8135265700483091,0.9271986892108032,0.0648036672193086,112,0.9767171129220024,0.9214527027027027,0.8763066202090593,0.8455598455598455,0.9691991786447639,0.9766990291262136,0.9968808484092326,0.998093422306959,0.9536679536679536,0.9908995449772489,0.6867862969004894,0.9265693232205883,0.08963976777235699,119
0.5465804230083119,0.019394054917394883,0.0,0.0,rf,0.2,-1,125,29,"{'boosting_type': 'rf', 'learning_rate': 0.2, 'max_depth': -1, 'n_estimators': 125, 'num_leaves': 29}",,,,,,,,,,,,,,154,,,,,,,,,,,,,,165
0.552471789446744,0.019172901053262616,0.0,0.0,rf,0.1,7,100,27,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'num_leaves': 27}",,,,,,,,,,,,,,167,,,,,,,,,,,,,,163
0.5552457679401744,0.01937007174974461,0.0,0.0,rf,0.1,-1,125,35,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 125, 'num_leaves': 35}",,,,,,,,,,,,,,153,,,,,,,,,,,,,,162
2.28938568722118,0.060491900628369344,0.019545251672918148,0.005112040403278093,gbdt,0.001,14,75,15,"{'boosting_type': 'gbdt', 'learning_rate': 0.001, 'max_depth': 14, 'n_estimators': 75, 'num_leaves': 15}",0.932406822488945,0.9909338168631007,0.9375609756097562,0.9649769585253457,0.0,0.0,0.0,0.0,0.9811320754716981,0.0,0.8374120013409319,0.5131293318454343,0.4699220062758591,132,0.9972972972972973,0.9837983798379838,0.9629258517034068,0.9830985915492958,0.0,0.0,0.0,0.0,0.9853723404255319,0.0,0.7274315666860803,0.5127203661363269,0.47334223723717855,132
3.5324348536404697,0.08831719794672577,0.03116861256686124,0.009097789476204168,gbdt,0.1,-1,100,29,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 29}",0.9893742621015348,0.964633068081344,0.9327770050996754,0.9434447300771208,0.8590604026845637,0.8803418803418803,0.9860322333077514,0.9902053712480252,0.9738732854343566,0.9895397489539749,0.8407728181212524,0.9409140732228618,0.05334018446784268,20,0.9847238542890717,0.9348757497857755,0.9104072398190045,0.8958502847843776,0.9808429118773946,0.9772296015180265,0.9944272445820433,0.9993622448979592,0.9650485436893204,0.9874739039665971,0.7269585253456221,0.9415636458686539,0.0754578592766021,26
1.0921841317957097,0.03507138430502431,0.013655033978548918,0.003316335635470042,gbdt,0.1,-1,20,22,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 20, 'num_leaves': 22}",0.9830111306385471,0.9545056867891514,0.9083521444695261,0.9424892703862661,0.8121212121212121,0.8767123287671234,0.984757505773672,0.9910335063709297,0.9659201557935735,0.9910854745673833,0.8124798970730138,0.929315301159127,0.06489242041879839,92,0.9710648148148148,0.9160369437447523,0.8650042992261393,0.8963265306122449,0.9670103092783505,0.9752380952380952,0.9962616822429906,0.9958899778691116,0.9514066496163683,0.9916054564533053,0.6852957135105806,0.9282854975097049,0.08712024481276708,102
0.5489649772644043,0.014005244112577675,0.0,0.0,rf,0.1,21,20,19,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 21, 'n_estimators': 20, 'num_leaves': 19}",,,,,,,,,,,,,,146,,,,,,,,,,,,,,156
0.8656037504022772,0.01845160563646922,0.012562014839865944,0.0028701860246262917,dart,0.1,-1,10,35,"{'boosting_type': 'dart', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 10, 'num_leaves': 35}",0.9805996472663139,0.9612676056338028,0.915038618809632,0.9108333333333333,0.8087336244541484,0.8939779474130619,0.9825859146247495,0.9873697505525734,0.9654498044328552,0.9865313975861466,0.819331819656179,0.9283381330693451,0.0624197187514465,104,0.972027972027972,0.9277824978759558,0.876414273281114,0.844015444015444,0.9747368421052631,0.9832089552238806,0.9950062421972534,0.9958598726114649,0.9548678272082527,0.9877408056042032,0.6951018161805174,0.9278875043937564,0.08765242891199931,106
4.097261602228338,0.10931126041098052,0.022305098446932705,0.0063792979259743475,dart,0.1,-1,75,29,"{'boosting_type': 'dart', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 75, 'num_leaves': 29}",0.9859154929577465,0.9586994727592267,0.9147005444646098,0.929054054054054,0.8344709897610921,0.8665511265164644,0.9856989081962171,0.9916495982353868,0.9699934768427919,0.9919664687390849,0.8198636806231744,0.9316876193772589,0.061627742097371346,74,0.975609756097561,0.9237933954276037,0.875,0.8709422011084719,0.9741035856573705,0.9784735812133072,0.9959602237414543,0.9980970504281637,0.959974176888315,0.9916201117318436,0.6958677685950413,0.9308583500808303,0.08603363821901085,79
1.1076179200952703,0.025337658045776097,0.01407092267816717,0.0032801191094082027,goss,0.3,-1,20,34,"{'boosting_type': 'goss', 'learning_rate': 0.3, 'max_depth': -1, 'n_estimators': 20, 'num_leaves': 34}",0.9835487661574618,0.9642699602999559,0.9213691026827012,0.9306846999154692,0.8545150501672242,0.8737201365187713,0.984,0.9865527606391393,0.9703099510603589,0.990579204466155,0.8246476565060638,0.934927026219391,0.05658725695445617,49,0.9743888242142026,0.9325938566552902,0.8972972972972973,0.873116574147502,0.9714828897338403,0.9678638941398866,0.9947122861586314,0.9971218420211065,0.960594315245478,0.989198606271777,0.7047619047619048,0.933012026422447,0.0815769042103641,66
0.8490583463148638,0.02679703660104627,0.012830582532015715,0.00299234833001903,gbdt,0.1,14,10,31,"{'boosting_type': 'gbdt', 'learning_rate': 0.1, 'max_depth': 14, 'n_estimators': 10, 'num_leaves': 31}",0.9829712272460365,0.9562171628721541,0.9128856624319419,0.9120466861192164,0.8108108108108109,0.8885106382978724,0.9828941285251965,0.9911894273127754,0.9671116900032563,0.9868904037755637,0.8246816846229187,0.9287463201834311,0.0619870453200777,100,0.9732558139534884,0.9184188393608074,0.8732638888888888,0.8454404945904173,0.9748427672955975,0.981203007518797,0.9953183520599251,0.9962049335863378,0.9555984555984556,0.9874081846799581,0.7028380634390651,0.9276175273610672,0.08588987408362396,109
0.5534012534401633,0.010300823471923713,0.0,0.0,rf,0.1,14,20,25,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': 14, 'n_estimators': 20, 'num_leaves': 25}",,,,,,,,,,,,,,145,,,,,,,,,,,,,,144
0.5568188537250865,0.019154884051479863,0.0,0.0,rf,0.2,-1,125,29,"{'boosting_type': 'rf', 'learning_rate': 0.2, 'max_depth': -1, 'n_estimators': 125, 'num_leaves': 29}",,,,,,,,,,,,,,144,,,,,,,,,,,,,,141
0.7834226868369363,0.023049874222961782,0.012171073393388228,0.0024763977661366463,gbdt,0.01,14,10,14,"{'boosting_type': 'gbdt', 'learning_rate': 0.01, 'max_depth': 14, 'n_estimators': 10, 'num_leaves': 14}",0.9740566037735849,0.9479618386816999,0.9151765245300321,0.9568281938325991,0.5972944849115506,0.0,0.032335329341317366,0.9873617693522906,0.9638476436410587,0.9548317437466259,0.8368509212730317,0.742413186643981,0.3581835974171986,129,0.9683470105509965,0.902559867877787,0.8839681133746679,0.9321888412017167,0.9862542955326461,0.0,0.9818181818181818,0.9964923469387755,0.9443390259329538,0.9844155844155844,0.7265852239674229,0.8460880446918847,0.277424672419192,129
2.042423660104925,0.04592070739254545,0.016902598467740147,0.005048218012270207,dart,0.1,7,40,29,"{'boosting_type': 'dart', 'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 40, 'num_leaves': 29}",0.9876688197298884,0.957857769973661,0.9108193752829333,0.9378723404255318,0.8263473053892215,0.8667820069204153,0.9852216748768473,0.9911811023622047,0.9648894668400521,0.9907358853347317,0.8177403690514731,0.9306469196533599,0.06293453921327519,79,0.977906976744186,0.9222316145393068,0.8694900605012964,0.885140562248996,0.9679358717434869,0.9766081871345029,0.9965742759265026,0.997148288973384,0.9518922386144965,0.9912556838055264,0.6928140427866155,0.9299088911834819,0.08584888651117065,86
0.5513705773787065,0.012783633154674266,0.0,0.0,rf,0.1,-1,100,24,"{'boosting_type': 'rf', 'learning_rate': 0.1, 'max_depth': -1, 'n_estimators': 100, 'num_leaves': 24}",,,,,,,,,,,,,,142,,,,,,,,,,,,,,196
1.6444179795005105,0.049387322554509464,0.016822554848410866,0.004479729723920698,gbdt,0.001,7,40,30,"{'boosting_type': 'gbdt', 'learning_rate': 0.001, 'max_depth': 7, 'n_estimators': 40, 'num_leaves': 30}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
