,X,Y,Z,LUX,T
2020-03-05 14:27:44.920,-0.23316062176165803,0.02833688531060068,-0.9302537307524839,95.41666666666666,35.4
2020-03-05 14:27:44.940,-0.22512752540466724,-0.03875601862814745,-0.9856707437754819,114.5,35.4
2020-03-05 14:27:44.960,-0.22914407358316263,-0.09006235693424895,-1.0212959664331236,114.5,35.4
2020-03-05 14:27:44.980,-0.22512752540466724,-0.0427026600363091,-0.9896291018485532,114.5,35.4
2020-03-05 14:27:45.000,-0.23717716994015342,-0.058489225668955716,-0.946087163044769,114.5,35.4
2020-03-05 14:27:45.020,-0.28939229626059365,-0.0427026600363091,-0.9737956695562681,95.41666666666666,35.4
2020-03-05 14:27:45.040,-0.29340884443908904,-0.0861157155260873,-1.0054625341408383,114.5,35.4
2020-03-05 14:27:45.060,-0.28135919990360286,-0.09400899834241061,-1.0054625341408383,95.41666666666666,35.4
2020-03-05 14:27:45.080,-0.273326103546612,-0.11374220538321889,-0.9896291018485532,95.41666666666666,35.4
2020-03-05 14:27:45.100,-0.29742539261758444,-0.06638250848527903,-0.9817123857024106,95.41666666666666,35.4
2020-03-05 14:27:45.120,-0.29340884443908904,-0.05059594285263241,-0.9935874599216246,95.41666666666666,35.4
2020-03-05 14:27:45.140,-0.29340884443908904,-0.09400899834241061,-1.025254324506195,95.41666666666666,35.4
2020-03-05 14:27:45.160,-0.28537574808209826,-0.09795563975057227,-0.9896291018485532,95.41666666666666,35.4
2020-03-05 14:27:45.180,-0.26529300718962123,-0.07032914989344068,-1.013379250286981,95.41666666666666,35.4
2020-03-05 14:27:45.200,-0.26127645901112584,-0.10584892256689557,-1.001504176067767,95.41666666666666,35.4
2020-03-05 14:27:45.220,-0.26127645901112584,-0.07032914989344068,-0.9896291018485532,114.5,35.4
2020-03-05 14:27:45.240,-0.24922681447563963,-0.08216907411792565,-0.9777540276293394,114.5,35.4
2020-03-05 14:27:45.260,-0.24521026629714424,-0.0861157155260873,-0.9698373114831967,114.5,35.4
2020-03-05 14:27:45.280,-0.22914407358316263,-0.046649301444470756,-1.0054625341408383,133.58333333333331,35.4
2020-03-05 14:27:45.300,-0.22512752540466724,-0.10190228115873391,-0.9737956695562681,133.58333333333331,35.4
2020-03-05 14:27:45.320,-0.23717716994015342,-0.10190228115873391,-0.9737956695562681,133.58333333333331,35.4
2020-03-05 14:27:45.340,-0.22111097722617182,-0.0861157155260873,-0.9856707437754819,133.58333333333331,35.4
2020-03-05 14:27:45.360,-0.21307788086918103,-0.07427579130160233,-1.0094208922139096,152.66666666666666,35.4
2020-03-05 14:27:45.380,-0.1889785917982086,-0.12558212960770385,-1.0212959664331236,152.66666666666666,35.4
2020-03-05 14:27:45.400,-0.20504478451219021,-0.15320861946483544,-1.0054625341408383,152.66666666666666,35.4
2020-03-05 14:27:45.420,-0.22512752540466724,-0.15715526087299708,-0.9817123857024106,152.66666666666666,35.4
2020-03-05 14:27:45.440,-0.21709442904767642,-0.17688846791380536,-0.9579622372639829,152.66666666666666,35.4
2020-03-05 14:27:45.460,-0.20102823633369482,-0.2084615991790986,-0.9342120888255552,171.75,35.4
2020-03-05 14:27:45.480,-0.22914407358316263,-0.16110190228115873,-0.9144202984601987,171.75,35.4
2020-03-05 14:27:45.500,-0.23717716994015342,-0.11374220538321889,-0.9658789534101255,171.75,35.4
2020-03-05 14:27:45.520,-0.22512752540466724,-0.13347541242402716,-0.9896291018485532,171.75,35.4
2020-03-05 14:27:45.540,-0.19701168815519943,-0.18872839213829032,-0.9540038791909116,171.75,35.4
2020-03-05 14:27:45.560,-0.19701168815519943,-0.19267503354645196,-0.9262953726794125,171.75,35.4
2020-03-05 14:27:45.580,-0.22111097722617182,-0.16899518509748204,-0.9262953726794125,152.66666666666666,35.4
2020-03-05 14:27:45.600,-0.24119371811864884,-0.1295287710158655,-0.9262953726794125,152.66666666666666,35.4
2020-03-05 14:27:45.620,-0.24119371811864884,-0.11374220538321889,-0.946087163044769,152.66666666666666,35.4
2020-03-05 14:27:45.640,-0.21307788086918103,-0.18478175073012867,-0.9302537307524839,152.66666666666666,35.4
2020-03-05 14:27:45.660,-0.22512752540466724,-0.17688846791380536,-0.9144202984601987,152.66666666666666,35.4
2020-03-05 14:27:45.680,-0.23316062176165803,-0.15715526087299708,-0.8867117919486996,133.58333333333331,35.4
2020-03-05 14:27:45.700,-0.23316062176165803,-0.1729418265056437,-0.8827534338756284,133.58333333333331,35.4
2020-03-05 14:27:45.720,-0.22914407358316263,-0.20451495777093692,-0.8827534338756284,133.58333333333331,35.4
2020-03-05 14:27:45.740,-0.20906133269068564,-0.22030152340358355,-0.9342120888255552,133.58333333333331,35.4
2020-03-05 14:27:45.760,-0.22914407358316263,-0.18872839213829032,-0.9342120888255552,133.58333333333331,35.4
2020-03-05 14:27:45.780,-0.22512752540466724,-0.19267503354645196,-0.9658789534101255,133.58333333333331,35.4
2020-03-05 14:27:45.800,-0.22512752540466724,-0.21635488199542188,-0.9856707437754819,114.5,35.4
2020-03-05 14:27:45.820,-0.22111097722617182,-0.2084615991790986,-0.9500455211178404,114.5,35.4
2020-03-05 14:27:45.840,-0.22914407358316263,-0.21635488199542188,-0.9540038791909116,133.58333333333331,35.4
2020-03-05 14:27:45.860,-0.22111097722617182,-0.20056831636277528,-0.9619205953370542,114.5,35.4
2020-03-05 14:27:45.880,-0.22914407358316263,-0.15320861946483544,-0.9698373114831967,114.5,35.4
2020-03-05 14:27:45.900,-0.21307788086918103,-0.19662167495461363,-0.9619205953370542,114.5,35.4
2020-03-05 14:27:45.920,-0.20504478451219021,-0.21635488199542188,-0.9619205953370542,114.5,35.4
2020-03-05 14:27:45.940,-0.22512752540466724,-0.17688846791380536,-0.9579622372639829,114.5,35.4
2020-03-05 14:27:45.960,-0.22512752540466724,-0.20056831636277528,-0.9500455211178404,114.5,35.4
2020-03-05 14:27:45.980,-0.22914407358316263,-0.17688846791380536,-0.9935874599216246,114.5,35.4
2020-03-05 14:27:46.000,-0.22512752540466724,-0.18872839213829032,-0.9856707437754819,114.5,35.4
2020-03-05 14:27:46.020,-0.21307788086918103,-0.20451495777093692,-0.9737956695562681,114.5,35.4
2020-03-05 14:27:46.040,-0.24119371811864884,-0.21240824058726024,-0.9540038791909116,114.5,35.4
2020-03-05 14:27:46.060,-0.24521026629714424,-0.22030152340358355,-0.9500455211178404,114.5,35.4
2020-03-05 14:27:46.080,-0.2693095553681166,-0.22819480621990687,-0.9342120888255552,114.5,35.4
2020-03-05 14:27:46.100,-0.25725991083263045,-0.23608808903623016,-0.9381704468986265,114.5,35.4
2020-03-05 14:27:46.120,-0.25324336265413505,-0.2597679374852001,-0.9698373114831967,114.5,35.4
2020-03-05 14:27:46.140,-0.32554122986705225,-0.17688846791380536,-0.9104619403871275,114.5,35.4
2020-03-05 14:27:46.160,-0.31750813351006146,-0.19662167495461363,-0.7917111981949887,114.5,35.4
2020-03-05 14:27:46.180,-0.27734265172510747,-0.2676612203015234,-0.9104619403871275,114.5,35.4
2020-03-05 14:27:46.200,-0.26529300718962123,-0.31896755860762493,-1.056921189090765,114.5,35.4
2020-03-05 14:27:46.220,-0.29340884443908904,-0.23608808903623016,-0.9856707437754819,114.5,35.4
2020-03-05 14:27:46.240,-0.29742539261758444,-0.27555450311784674,-0.9421288049716977,114.5,35.4
2020-03-05 14:27:46.260,-0.3094750371530707,-0.26371457889336175,-0.9302537307524839,114.5,35.4
2020-03-05 14:27:46.280,-0.26127645901112584,-0.28739442734233167,-0.9737956695562681,114.5,35.4
2020-03-05 14:27:46.300,-0.24922681447563963,-0.3544873312810798,-1.0054625341408383,114.5,35.4
2020-03-05 14:27:46.320,-0.29742539261758444,-0.3031809929749783,-0.890670150021771,95.41666666666666,35.4
2020-03-05 14:27:46.340,-0.32554122986705225,-0.25187465466887676,-0.8392114950718442,114.5,35.4
2020-03-05 14:27:46.360,-0.24119371811864884,-0.3110742757913016,-0.9579622372639829,114.5,35.4
2020-03-05 14:27:46.380,-0.24521026629714424,-0.2676612203015234,-0.9698373114831967,114.5,35.4
2020-03-05 14:27:46.400,-0.22914407358316263,-0.3110742757913016,-0.9579622372639829,114.5,35.4
2020-03-05 14:27:46.420,-0.273326103546612,-0.29528771015865496,-0.8827534338756284,114.5,35.4
2020-03-05 14:27:46.440,-0.26127645901112584,-0.2676612203015234,-0.8946285080948423,114.5,35.4
2020-03-05 14:27:46.460,-0.24521026629714424,-0.3110742757913016,-0.9223370146063413,114.5,35.4
2020-03-05 14:27:46.480,-0.26127645901112584,-0.24792801326071512,-0.9698373114831967,114.5,35.4
2020-03-05 14:27:46.500,-0.25324336265413505,-0.28344778593417,-0.9025452242409848,114.5,35.4
2020-03-05 14:27:46.520,-0.30144194079607983,-0.31896755860762493,-0.9025452242409848,114.5,35.4
2020-03-05 14:27:46.540,-0.25324336265413505,-0.397900386770858,-0.9144202984601987,114.5,35.4
2020-03-05 14:27:46.560,-0.2693095553681166,-0.38606046254637305,-0.9262953726794125,133.58333333333331,35.4
2020-03-05 14:27:46.580,-0.2693095553681166,-0.3387007656484332,-0.9342120888255552,133.58333333333331,35.4
2020-03-05 14:27:46.600,-0.20102823633369482,-0.31502091719946324,-1.1994220797213315,133.58333333333331,35.4
2020-03-05 14:27:46.620,-0.13274691729927302,-0.3110742757913016,-1.001504176067767,114.5,35.4
2020-03-05 14:27:46.640,-0.20102823633369482,-0.29923435156681666,-0.9025452242409848,133.58333333333331,35.4
2020-03-05 14:27:46.660,-0.17692894726272243,-0.31896755860762493,-0.9025452242409848,133.58333333333331,35.4
2020-03-05 14:27:46.680,-0.18094549544121782,-0.34264740705659485,-0.9065035823140561,133.58333333333331,35.4
2020-03-05 14:27:46.700,-0.1568462063702454,-0.35843397268924143,-0.8867117919486996,133.58333333333331,35.4
2020-03-05 14:27:46.720,-0.21709442904767642,-0.27160786170968504,-0.8431698531449154,133.58333333333331,35.4
2020-03-05 14:27:46.740,-0.20906133269068564,-0.3347541242402715,-0.8352531369987729,133.58333333333331,35.4
2020-03-05 14:27:46.760,-0.23316062176165803,-0.3031809929749783,-0.8827534338756284,133.58333333333331,35.4
2020-03-05 14:27:46.780,-0.22512752540466724,-0.31502091719946324,-0.9262953726794125,133.58333333333331,35.4
2020-03-05 14:27:46.800,-0.20906133269068564,-0.3544873312810798,-0.9421288049716977,133.58333333333331,35.4
2020-03-05 14:27:46.820,-0.23717716994015342,-0.34264740705659485,-0.9104619403871275,133.58333333333331,35.4
2020-03-05 14:27:46.840,-0.23316062176165803,-0.3031809929749783,-0.9262953726794125,133.58333333333331,35.4
2020-03-05 14:27:46.860,-0.22914407358316263,-0.2913410687504933,-0.9500455211178404,133.58333333333331,35.4
2020-03-05 14:27:46.880,-0.20102823633369482,-0.3229142000157866,-0.9500455211178404,114.5,35.4
2020-03-05 14:27:46.900,-0.19701168815519943,-0.33080748283210987,-0.9223370146063413,133.58333333333331,35.4
2020-03-05 14:27:46.920,-0.20504478451219021,-0.31896755860762493,-0.9342120888255552,114.5,35.4
2020-03-05 14:27:46.940,-0.20504478451219021,-0.33080748283210987,-0.9302537307524839,114.5,35.4
2020-03-05 14:27:46.960,-0.22111097722617182,-0.33080748283210987,-0.8867117919486996,114.5,35.4
2020-03-05 14:27:46.980,-0.26529300718962123,-0.27555450311784674,-0.890670150021771,114.5,35.4
2020-03-05 14:27:47.000,-0.3054584889745752,-0.28344778593417,-0.8510865692910581,114.5,35.4
2020-03-05 14:27:47.020,-0.25324336265413505,-0.3781671797300497,-0.9104619403871275,114.5,35.4
2020-03-05 14:27:47.040,-0.23316062176165803,-0.3821138211382114,-0.9262953726794125,114.5,35.4
2020-03-05 14:27:47.060,-0.24922681447563963,-0.34264740705659485,-0.9025452242409848,114.5,35.4
2020-03-05 14:27:47.080,-0.26127645901112584,-0.27555450311784674,-0.9342120888255552,114.5,35.4
2020-03-05 14:27:47.100,-0.24922681447563963,-0.3347541242402715,-0.9342120888255552,114.5,35.4
2020-03-05 14:27:47.120,-0.24922681447563963,-0.40974031099534297,-0.8985868661679135,114.5,35.4
2020-03-05 14:27:47.140,-0.29340884443908904,-0.24003473044439183,-0.8708783596564145,114.5,35.4
2020-03-05 14:27:47.160,-0.27734265172510747,-0.3110742757913016,-0.8312947789257016,114.5,35.4
2020-03-05 14:27:47.180,-0.25324336265413505,-0.3229142000157866,-0.8550449273641294,114.5,35.4
2020-03-05 14:27:47.200,-0.27734265172510747,-0.3821138211382114,-0.9223370146063413,114.5,35.4
2020-03-05 14:27:47.220,-0.273326103546612,-0.3702738969137264,-0.8669200015833433,114.5,35.4
2020-03-05 14:27:47.240,-0.32152468168855686,-0.35843397268924143,-0.8590032854372006,114.5,35.4
2020-03-05 14:27:47.260,-0.28537574808209826,-0.3465940484647565,-0.8510865692910581,114.5,35.4
2020-03-05 14:27:47.280,-0.2693095553681166,-0.2084615991790986,-0.9500455211178404,114.5,35.4
2020-03-05 14:27:47.300,-0.25725991083263045,-0.34264740705659485,-0.9500455211178404,114.5,35.4
2020-03-05 14:27:47.320,-0.28939229626059365,-0.31896755860762493,-0.8510865692910581,114.5,35.4
2020-03-05 14:27:47.340,-0.35365706711652006,-0.2913410687504933,-0.7758777659027035,114.5,35.4
2020-03-05 14:27:47.360,-0.35365706711652006,-0.35843397268924143,-0.8035862724142026,114.5,35.4
2020-03-05 14:27:47.380,-0.35767361529501546,-0.3268608414239482,-0.9381704468986265,95.41666666666666,35.4
2020-03-05 14:27:47.400,-0.3697232598305017,-0.3821138211382114,-0.9777540276293394,95.41666666666666,35.4
2020-03-05 14:27:47.420,-0.4139052897939511,-0.3702738969137264,-0.9421288049716977,114.5,35.4
2020-03-05 14:27:47.440,-0.42193838615094187,-0.34264740705659485,-0.9025452242409848,95.41666666666666,35.4
2020-03-05 14:27:47.460,-0.39783909707996945,-0.2913410687504933,-0.9065035823140561,114.5,35.4
2020-03-05 14:27:47.480,-0.36169016347351085,-0.29923435156681666,-0.9223370146063413,114.5,35.4
2020-03-05 14:27:47.500,-0.3777563561874925,-0.28344778593417,-0.9302537307524839,95.41666666666666,35.4
2020-03-05 14:27:47.520,-0.35767361529501546,-0.3110742757913016,-0.8510865692910581,95.41666666666666,35.4
2020-03-05 14:27:47.540,-0.3416074225810339,-0.2597679374852001,-0.8312947789257016,95.41666666666666,35.4
2020-03-05 14:27:47.560,-0.31750813351006146,-0.25187465466887676,-0.8946285080948423,95.41666666666666,35.4
2020-03-05 14:27:47.580,-0.3817729043659879,-0.27555450311784674,-0.8392114950718442,95.41666666666666,35.4
2020-03-05 14:27:47.600,-0.4139052897939511,-0.2242481648117452,-0.8352531369987729,95.41666666666666,35.4
