1572339787.0485,0.194336,0.214844,0.142578,-46.325680,78.369141,73.791504,26692,260
1572339787.0588,0.206055,0.200684,0.114258,-48.034664,78.674316,86.608879,26692,260
1572339787.0690,0.179688,0.179688,0.107422,-47.973629,77.087402,86.914055,26692,260
1572339787.0793,0.171387,0.171387,0.110352,-47.424313,78.674316,86.486809,26692,260
1572339787.0895,0.118164,0.148926,0.100098,-47.973629,78.552246,88.500969,26692,260
1572339787.0998,0.038574,0.141602,0.103027,-47.790524,79.589844,91.491692,26692,260
1572339787.1100,-0.035156,0.143555,0.115723,-47.119137,81.115715,91.369621,26689,261
1572339787.1203,-0.097168,0.138184,0.095703,-48.278805,80.688469,89.538567,26689,261
1572339787.1305,-0.073242,0.167969,0.063965,-48.583981,78.735352,85.937492,26689,261
1572339787.1408,-0.044434,0.176758,0.069824,-47.119137,79.956055,83.496086,26689,261
1572339787.1510,-0.030273,0.184570,0.064453,-47.851559,79.528809,86.853020,26689,261
1572339787.1613,0.005371,0.191895,0.048828,-48.583981,78.308105,85.144035,26689,261
1572339787.1715,-0.020020,0.212891,-0.007324,-48.461910,83.862297,86.059563,26689,261
1572339787.1818,0.035156,0.293457,-0.009766,-44.860836,84.716789,81.603996,26689,261
1572339787.1920,-0.030762,0.404297,-0.049316,-45.104977,87.524406,85.693352,26689,261
1572339787.2023,-0.117188,0.479980,-0.082031,-45.410152,88.806145,87.585442,26689,261
1572339787.2125,-0.146484,0.477539,-0.065430,-46.020504,85.388176,81.420891,26689,261
1572339787.2228,-0.206543,0.379883,-0.042480,-48.828121,84.777824,78.613281,26689,261
1572339787.2330,-0.232910,0.286621,-0.040039,-50.842281,82.946770,78.247070,26689,261
1572339787.2433,-0.194824,0.271973,-0.043457,-51.025387,79.162598,80.627434,26689,261
1572339787.2535,-0.199707,0.261230,-0.023926,-51.086422,78.369141,81.176750,26689,261
1572339787.2638,-0.281738,0.238281,-0.003906,-52.062984,80.078125,83.190910,26689,261
1572339787.2740,-0.283203,0.216309,-0.008301,-52.978512,78.735352,79.711914,26689,261
1572339787.2843,-0.222656,0.156250,-0.034180,-54.992672,76.477051,76.599121,26689,261
1572339787.2945,-0.188477,0.061035,-0.042480,-55.725094,76.477051,77.148438,26689,261
1572339787.3047,-0.154785,0.023926,-0.064941,-55.358883,77.453613,75.561523,26689,261
1572339787.3150,-0.145508,0.009277,-0.107910,-56.457516,78.369141,78.918457,26689,261
1572339787.3253,-0.131348,-0.029297,-0.076172,-53.527828,77.453613,78.796387,26689,261
1572339787.3355,-0.016113,-0.002930,-0.081543,-54.748531,76.354980,77.819824,26689,261
1572339787.3458,0.080078,0.042480,-0.084473,-54.687496,73.425293,76.293945,26689,261
1572339787.3560,0.046387,0.064941,-0.072266,-54.809566,75.805664,82.946770,26689,261
1572339787.3663,0.063477,0.029785,-0.095703,-56.762691,75.622559,79.895020,26689,261
1572339787.3765,0.047363,-0.023438,-0.122559,-57.495113,77.148438,81.726067,26689,261
1572339787.3867,0.035645,-0.085938,-0.127441,-57.006832,78.186035,81.726067,26689,261
1572339787.3970,0.020508,-0.131836,-0.052246,-54.870602,79.711914,79.895020,26689,261
1572339787.4072,0.111816,-0.084473,0.016602,-52.856441,75.561523,77.941895,26689,261
1572339787.4175,0.187988,-0.030762,0.010254,-55.847164,72.814941,78.857422,26689,261
1572339787.4278,0.125488,-0.023438,0.009766,-56.884762,74.707031,83.618156,26689,261
1572339787.4380,0.094727,-0.000488,-0.008301,-56.396481,74.279785,83.129875,26689,261
1572339787.4483,0.048340,0.014160,-0.019043,-55.969234,76.599121,86.120598,26689,261
1572339787.4585,0.104980,0.015137,-0.056152,-56.457516,75.256348,84.106438,26689,261
1572339787.4688,0.179199,-0.009766,-0.075195,-56.091305,76.904297,79.833984,26689,261
1572339787.4790,0.253906,-0.061035,-0.081543,-56.579586,78.369141,78.491211,26689,261
1572339787.4892,0.316895,-0.013184,-0.082031,-54.992672,77.453613,77.880859,26689,261
1572339787.4995,0.312500,-0.000488,-0.050781,-55.786129,78.430176,78.735352,26689,261
1572339787.5097,0.194336,-0.071777,0.060059,-56.213375,79.528809,80.322258,26689,261
1572339787.5200,0.143066,-0.084961,0.113770,-55.175777,78.674316,77.209473,26690,261
1572339787.5297,0.231445,-0.038574,0.046387,-55.847164,78.125000,73.425293,26690,261
1572339787.5395,0.240234,-0.020508,0.006836,-56.396481,79.162598,79.345703,26690,261
1572339787.5492,0.186035,0.002930,0.011719,-55.725094,79.650879,79.833984,26690,261
1572339787.5590,0.139648,0.009766,0.006836,-55.786129,81.359856,77.514648,26690,261
1572339787.5687,0.121582,-0.032227,-0.002441,-56.152340,81.726067,75.317383,26690,261
1572339787.5785,0.100098,-0.068359,-0.008789,-56.091305,84.411613,75.866699,26690,261
1572339787.5882,0.143555,-0.013184,-0.008301,-54.016109,82.336418,74.401855,26690,261
1572339787.5980,-0.431641,0.658203,0.602051,17.944336,-1.647949,-1.037598,26690,261
1572339787.6077,-0.438965,0.649902,0.615234,22.460936,2.746582,0.732422,26690,261
1572339787.6175,-0.443359,0.644043,0.612793,24.291990,2.868652,1.586914,26690,261
1572339787.6272,-0.453613,0.645508,0.607910,27.770994,5.371093,0.732422,26690,261
1572339787.6370,-0.447754,0.646484,0.596191,33.874512,6.347656,-0.854492,26690,261
1572339787.6467,-0.445801,0.655273,0.589355,44.067379,10.131835,2.136230,26690,261
1572339787.6565,-0.447754,0.667969,0.587402,49.743649,11.413573,4.882812,26690,261
1572339787.6662,-0.442383,0.692383,0.570312,42.297359,11.108397,5.432128,26690,261
1572339787.6760,-0.444336,0.682129,0.566895,28.381346,11.840819,8.544922,26690,261
1572339787.6858,-0.444336,0.685059,0.558594,20.507811,15.075683,8.422852,26690,261
1572339787.6955,-0.440918,0.703613,0.605469,12.695312,20.385740,8.117676,26690,261
1572339787.7053,-0.450684,0.672363,0.560547,-3.051758,31.372068,7.019042,26690,261
1572339787.7150,-0.471191,0.691406,0.537598,-2.136230,21.972654,6.408691,26690,261
1572339787.7248,-0.457031,0.691895,0.548828,0.366211,7.141113,5.554199,26690,261
1572339787.7345,-0.447266,0.689941,0.561035,0.366211,2.624511,4.882812,26690,261
1572339787.7443,-0.444824,0.691406,0.587402,-1.220703,1.770019,7.568359,26690,261
1572339787.7540,-0.439941,0.677246,0.587402,-9.216309,2.868652,10.253905,26690,261
1572339787.7638,-0.438965,0.663574,0.565430,-20.141600,20.568846,10.498046,26690,261
1572339787.7735,-0.469727,0.679199,0.502930,-19.592285,20.996092,12.268065,26690,261
1572339787.7833,-0.465332,0.684570,0.492188,-8.300781,6.347656,9.765625,26690,261
1572339787.7930,-0.440918,0.699707,0.563477,2.929687,-2.990722,9.460449,26690,261
1572339787.8028,-0.445312,0.692383,0.587402,-9.826660,1.464844,11.901855,26690,261
1572339787.8125,-0.445801,0.654785,0.503906,-14.404296,-0.183105,12.634276,26690,261
1572339787.8223,-0.427734,0.674316,0.556641,10.375976,-14.526366,17.028809,26690,261
1572339787.8320,-0.448242,0.682129,0.565918,7.995605,-7.141113,15.319823,26690,261
1572339787.8418,-0.438477,0.700195,0.529297,1.892090,-2.624511,6.103515,26690,261
1572339787.8515,-0.420898,0.710938,0.543945,6.286621,-7.263183,2.258301,26690,261
1572339787.8613,-0.422363,0.709961,0.562012,7.568359,-15.380858,5.065917,26690,261
1572339787.8710,-0.422852,0.701172,0.561035,0.366211,-22.766111,9.155273,26690,261
1572339787.8808,-0.422363,0.684082,0.566895,-3.417969,-25.024412,8.728027,26690,261
1572339787.8905,-0.419434,0.673340,0.560547,0.122070,-24.047850,7.385253,26690,261
1572339787.9003,-0.423340,0.671387,0.543945,6.958007,-22.399900,3.906250,26690,261
1572339787.9100,-0.416504,0.699707,0.545898,14.526366,-22.460936,-0.732422,26689,261
1572339787.9203,-0.407715,0.703613,0.549805,10.559081,-26.977537,0.061035,26689,261
1572339787.9305,-0.401367,0.699219,0.561523,6.469726,-27.954100,1.647949,26689,261
1572339787.9408,-0.400879,0.701172,0.579590,9.948730,-24.658201,3.173828,26689,261
1572339787.9510,-0.400879,0.693359,0.574707,12.023925,-23.803709,5.310058,26689,261
1572339787.9613,-0.396973,0.698730,0.562012,16.784668,-23.010252,4.760742,26689,261
1572339787.9715,-0.390137,0.707520,0.561035,22.094725,-18.920898,4.211426,26689,261
1572339787.9818,-0.387695,0.713867,0.556152,24.108885,-17.517090,5.859375,26689,261
1572339787.9920,-0.394531,0.727539,0.577148,24.902342,-16.418457,7.751464,26689,261
1572339788.0023,-0.399414,0.721680,0.571289,17.089844,-17.395020,10.192870,26689,261
1572339788.0125,-0.399414,0.714844,0.582520,4.760742,-19.470215,10.253905,26689,261
1572339788.0228,-0.393555,0.703613,0.604004,-3.479004,-17.089844,8.850098,26689,261
1572339788.0330,-0.387695,0.702148,0.580078,-3.417969,-12.451171,8.300781,26689,261
1572339788.0433,-0.386230,0.715332,0.580078,2.563476,-8.544922,6.958007,26689,261
1572339788.0535,-0.378418,0.718262,0.591797,5.615234,-5.249023,6.896972,26689,261
1572339788.0638,-0.377930,0.718750,0.614258,3.112793,0.610352,8.605957,26689,261
1572339788.0740,-0.379883,0.715820,0.607910,-1.281738,4.577637,9.887695,26689,261
1572339788.0843,-0.374512,0.722168,0.595703,-2.807617,6.408691,10.620116,26689,261
1572339788.0945,-0.378906,0.733398,0.581055,-2.990722,7.385253,11.413573,26689,261
1572339788.1048,-0.383789,0.721191,0.576172,-2.563476,6.408691,10.803222,26689,261
1572339788.1150,-0.377930,0.710449,0.577637,-0.244141,4.821777,10.070800,26689,261
1572339788.1253,-0.378906,0.708008,0.561523,2.319336,3.845215,10.070800,26689,261
1572339788.1355,-0.351562,0.728516,0.635742,12.329101,11.596679,9.521484,26689,261
1572339788.1458,-0.355957,0.711426,0.566895,19.836426,31.555174,12.084960,26689,261
1572339788.1560,-0.417480,0.749512,0.509766,40.039062,7.873535,15.380858,26689,261
1572339788.1663,-0.368164,0.759766,0.530762,54.382320,-12.023925,12.023925,26689,261
1572339788.1765,-0.357422,0.735352,0.508789,51.147457,-14.465331,9.948730,26689,261
1572339788.1868,-0.354492,0.738281,0.544922,55.419918,-8.178711,7.873535,26689,261
1572339788.1970,-0.369629,0.750000,0.548340,56.152340,-6.774902,4.943848,26689,261
1572339788.2073,-0.369629,0.760254,0.496094,45.349117,-16.113281,5.187988,26689,261
1572339788.2175,-0.356934,0.760254,0.503906,42.053219,-19.348145,5.371093,26689,261
1572339788.2278,-0.352539,0.765625,0.518066,45.715328,-10.253905,2.258301,26689,261
1572339788.2380,-0.362305,0.774414,0.510742,51.635738,-1.647949,-0.549316,26689,261
1572339788.2483,-0.363770,0.768555,0.481934,43.884274,-1.831055,-0.915527,26689,261
1572339788.2585,-0.371094,0.765137,0.481934,39.855957,-4.455566,0.122070,26689,261
1572339788.2688,-0.367188,0.780273,0.500000,42.053219,-5.981445,-0.854492,26689,261
1572339788.2790,-0.365723,0.786133,0.477539,39.916992,-4.394531,-2.746582,26689,261
1572339788.2893,-0.360840,0.775879,0.432617,33.264160,-14.404296,-0.366211,26689,261
1572339788.2995,-0.357910,0.803711,0.490723,33.996582,-8.605957,-3.723144,26689,261
1572339788.3098,-0.359863,0.793457,0.491211,28.015135,-5.432128,-1.892090,26689,261
1572339788.3200,-0.371582,0.789551,0.491699,24.597166,-3.723144,-3.295898,26689,259
1572339788.3303,-0.358887,0.798828,0.461914,15.563964,-4.272461,-6.347656,26689,259
1572339788.3405,-0.350586,0.798828,0.445312,12.817382,-4.516602,-5.187988,26689,259
1572339788.3508,-0.348633,0.792480,0.450195,21.728514,-8.972168,-1.464844,26689,259
1572339788.3610,-0.361328,0.775879,0.450195,22.094725,-10.192870,1.342773,26689,259
1572339788.3713,-0.363281,0.761230,0.439941,23.437498,-10.559081,4.333496,26689,259
1572339788.3815,-0.360840,0.778809,0.445312,34.545898,-7.446289,6.774902,26689,259
1572339788.3918,-0.362305,0.772949,0.402832,43.701168,1.586914,5.981445,26689,259
1572339788.4020,-0.354004,0.735840,0.354004,59.814449,-3.173828,13.793944,26689,259
1572339788.4123,-0.357422,0.745605,0.398926,83.312981,-7.446289,25.451658,26689,259
1572339788.4225,-0.412598,0.853516,0.430664,86.608879,-5.554199,25.024412,26689,259
1572339788.4328,-0.344727,0.906738,0.441406,35.095215,-16.296387,15.197753,26689,259
1572339788.4430,-0.318848,0.825195,0.379883,0.732422,-11.413573,17.883301,26689,259
1572339788.4533,-0.351074,0.864258,0.450195,14.709472,-3.601074,19.226074,26689,259
1572339788.4635,-0.305176,0.958496,0.506348,5.554199,4.150391,15.014647,26689,259
1572339788.4738,-0.285156,0.965332,0.447266,-19.653320,6.958007,5.187988,26689,259
1572339788.4840,-0.300781,0.909180,0.446777,-31.494139,4.272461,3.906250,26689,259
1572339788.4943,-0.316406,0.825684,0.395020,-33.996582,4.394531,3.356933,26689,259
1572339788.5045,-0.326660,0.808105,0.378418,-26.123045,3.173828,3.417969,26689,259
1572339788.5148,-0.322754,0.823242,0.380371,-30.090330,1.281738,4.333496,26689,259
1572339788.5250,-0.315918,0.844238,0.403809,-40.222164,1.770019,5.126953,26689,259
1572339788.5353,-0.313965,0.862305,0.445312,-51.391598,1.708984,4.394531,26689,259
1572339788.5455,-0.312012,0.869629,0.479980,-73.974609,-0.183105,3.234863,26689,259
1572339788.5558,-0.312012,0.857422,0.487793,-113.647453,-3.295898,3.051758,26689,259
1572339788.5660,-0.311523,0.828613,0.505371,-147.949219,-7.385253,3.479004,26689,259
1572339788.5763,-0.313965,0.808105,0.519531,-159.790039,-7.934570,6.591796,26689,259
1572339788.5865,-0.313477,0.778809,0.532227,-161.560043,-7.263183,10.742187,26689,259
1572339788.5968,-0.292480,0.776367,0.539062,-159.179688,-9.399414,13.244628,26689,259
1572339788.6070,-0.292969,0.774902,0.599609,-159.179688,-14.770507,16.235352,26689,259
1572339788.6172,-0.305664,0.704102,0.560059,-154.602051,-4.150391,15.380858,26689,259
1572339788.6275,-0.316406,0.665039,0.556641,-122.863762,1.220703,11.840819,26689,259
1572339788.6378,-0.311523,0.682129,0.606934,-99.609367,-11.840819,11.047362,26689,259
1572339788.6480,-0.298340,0.729492,0.674316,-105.895988,-17.822266,12.329101,26689,259
1572339788.6583,-0.284180,0.736816,0.688965,-135.620117,-17.150879,12.329101,26689,259
1572339788.6685,-0.277832,0.697266,0.725098,-169.372543,-14.282226,10.986327,26689,259
1572339788.6788,-0.297363,0.590820,0.693848,-187.866196,-2.685547,10.131835,26689,259
1572339788.6890,-0.284668,0.602539,0.718750,-179.077133,-3.051758,5.187988,26689,259
1572339788.6992,-0.278809,0.628906,0.738770,-192.443832,-6.896972,-1.464844,26689,259
1572339788.7095,-0.277832,0.600586,0.706543,-211.181625,-2.380371,-0.427246,26689,259
1572339788.7197,-0.277832,0.572266,0.742676,-218.322739,-2.319336,3.906250,26689,259
1572339788.7300,-0.303223,0.486816,0.782715,-231.018051,-6.713867,3.601074,26690,261
1572339788.7400,-0.330566,0.402344,0.816895,-226.562485,-8.605957,-1.037598,26690,261
1572339788.7500,-0.364258,0.315430,0.770020,-205.200180,-6.591796,-8.666992,26690,261
1572339788.7600,-0.351562,0.315918,0.813965,-141.662598,-8.117676,-17.639160,26690,261
1572339788.7700,-0.305176,0.376465,0.909668,-114.318840,-6.225585,-20.935057,26690,261
1572339788.7800,-0.300293,0.352051,0.956055,-134.582520,-7.690429,-14.343261,26690,261
1572339788.7900,-0.300781,0.331055,1.028809,-154.541016,-13.366698,-7.690429,26690,261
1572339788.8000,-0.290039,0.310059,1.004395,-182.983383,-13.366698,-6.713867,26690,261
1572339788.8100,-0.311035,0.291016,0.914551,-182.434067,-14.221190,-5.554199,26690,261
1572339788.8200,-0.280762,0.304688,0.904785,-155.334473,-13.977050,-11.291503,26690,261
1572339788.8300,-0.276855,0.297363,0.885254,-129.272461,-13.061522,-21.240232,26690,261
1572339788.8400,-0.283203,0.248047,0.891113,-89.843742,-14.343261,-27.465818,26690,261
1572339788.8500,-0.321777,0.148438,0.936035,-68.725586,-14.587401,-35.583496,26690,261
1572339788.8600,-0.333496,0.099121,0.910156,-61.035152,-20.202635,-31.311033,26690,261
1572339788.8700,-0.324707,0.120117,0.898926,-53.588863,-23.071287,-28.808592,26690,261
1572339788.8800,-0.298828,0.147461,0.935059,-54.321285,-25.695799,-27.770994,26690,261
1572339788.8900,-0.292480,0.110352,0.981934,-60.852047,-26.306150,-25.451658,26690,261
1572339788.9000,-0.276367,0.117188,0.986816,-65.002441,-26.306150,-21.850584,26690,261
1572339788.9100,-0.269531,0.146484,0.954102,-73.242188,-25.878904,-20.385740,26690,261
1572339788.9200,-0.284668,0.104492,0.947754,-67.504883,-24.536131,-17.700195,26690,261
1572339788.9300,-0.303223,0.080078,0.903320,-47.851559,-25.573729,-18.737793,26690,261
1572339788.9400,-0.284180,0.140137,0.899902,-22.888182,-26.550291,-25.756834,26690,261
1572339788.9500,-0.258301,0.149902,0.953613,-9.826660,-27.587889,-26.611326,26690,261
1572339788.9600,-0.265625,0.097656,0.981934,-12.207030,-30.273436,-23.925779,26690,261
1572339788.9700,-0.248047,0.081055,1.003906,-18.859863,-30.395506,-29.785154,26690,261
1572339788.9800,-0.226074,0.098633,1.020020,-27.526854,-29.174803,-35.217285,26690,261
1572339788.9900,-0.229492,0.073730,1.011719,-39.794922,-28.076170,-34.362793,26690,261
1572339789.0000,-0.235352,0.061035,0.988770,-45.532223,-26.245115,-36.254883,26690,261
1572339789.0100,-0.206055,0.099121,1.006836,-42.480465,-23.925779,-30.029295,26690,261
1572339789.0200,-0.184082,0.041016,1.048340,-42.297359,-24.230955,-10.131835,26690,261
1572339789.0300,-0.199707,0.031250,1.066895,-47.302242,-25.146482,-8.300781,26690,261
1572339789.0400,-0.165527,0.062500,1.093262,-69.274902,-26.794432,-8.728027,26690,261
1572339789.0500,-0.167969,0.096191,1.131348,-95.336906,-29.418943,-3.479004,26690,261
1572339789.0600,-0.126953,0.044434,1.037109,-113.952629,-24.719236,-15.869140,26690,261
1572339789.0700,-0.171875,-0.028809,1.046387,-96.496574,-61.523434,-8.361816,26690,261
1572339789.0800,-0.178223,-0.041992,1.078125,-98.754875,-84.411613,-18.554688,26690,261
1572339789.0900,-0.160645,-0.043945,1.040039,-107.055656,-91.979973,-30.944822,26690,261
1572339789.1000,-0.164551,-0.079102,1.011719,-108.764641,-109.252922,-37.841797,26690,261
1572339789.1100,-0.115234,-0.082031,0.983887,-91.918938,-110.229485,-49.804684,26690,261
1572339789.1200,-0.081543,-0.098145,1.073242,-52.062984,-103.088371,-44.677731,26690,261
1572339789.1300,-0.052734,-0.104980,1.083496,-35.156250,-117.004387,-27.832029,26691,260
1572339789.1403,-0.044434,-0.118652,1.102051,-39.916992,-135.009766,-16.967773,26691,260
1572339789.1505,-0.035156,-0.118652,1.097656,-63.171383,-161.865219,-7.385253,26691,260
1572339789.1608,-0.014160,-0.143066,1.042969,-74.462891,-180.175766,-4.699707,26691,260
1572339789.1710,-0.017578,-0.154785,0.978516,-59.692379,-181.213364,-8.728027,26691,260
1572339789.1813,0.052246,-0.140137,0.974609,-26.977537,-171.325668,-15.258788,26691,260
1572339789.1915,0.088867,-0.131348,1.046387,-2.197266,-177.612289,-17.333984,26691,260
1572339789.2018,0.122070,-0.169922,1.095703,3.479004,-231.018051,-27.221678,26691,260
1572339789.2120,0.180176,-0.220215,1.057129,9.216309,-310.852051,-53.222652,26691,260
1572339789.2223,0.225098,-0.172363,1.047363,35.766602,-379.394501,-81.909172,26691,260
1572339789.2325,0.322754,-0.105957,0.928223,112.731926,-370.300262,-99.487297,26691,260
1572339789.2428,0.406250,-0.114746,0.914551,142.150879,-318.115234,-94.360344,26691,260
1572339789.2530,0.403809,-0.020996,0.827148,85.266106,-251.159653,-48.217770,26691,260
1572339789.2633,0.383789,-0.021484,0.884766,63.415524,-148.376465,7.080078,26691,260
1572339789.2735,0.442871,-0.081055,0.931641,43.151852,-91.674797,24.963377,26691,260
1572339789.2838,0.449219,-0.046387,0.873535,34.484863,-76.538086,28.015135,26691,260
1572339789.2940,0.437012,-0.035156,0.914551,21.240232,-41.442867,41.076656,26691,260
1572339789.3043,0.490234,-0.100586,0.967285,-6.652832,-16.906738,57.800289,26691,260
1572339789.3145,0.525391,-0.073730,0.964844,-34.973145,-4.272461,60.729977,26691,260
1572339789.3248,0.493652,-0.087402,0.978027,-46.325680,8.422852,50.231930,26691,260
1572339789.3350,0.467285,-0.098633,0.963867,-52.185055,7.080078,31.066893,26691,260
1572339789.3453,0.469727,-0.065430,0.938965,-64.575195,4.211426,13.549804,26691,260
1572339789.3555,0.456543,-0.089355,0.929688,-67.932129,-5.737304,2.075195,26691,260
1572339789.3658,0.447266,-0.119141,0.912109,-77.148438,-18.310547,-7.690429,26691,260
1572339789.3760,0.457031,-0.137207,0.884766,-97.290031,-30.273436,-6.286621,26691,260
1572339789.3863,0.477539,-0.160156,0.872070,-98.266594,-32.714844,-11.413573,26691,260
